Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
100,1,87,1.038718,0.4572428,22.86661,12.86661,287
100,2,99,0.9709408,0.9904476,24.56821,14.56821,292
100,2,96,1.004318,0.5289239,24.19607,14.19607,295
100,1,83,1.247579,0.1689944,21.39273,11.39273,298
100,2,102,1.201009,0.2935393,16.46419,6.464188,301
100,2,92,0.80714,0.9177738,15.68628,5.686284,304
100,2,119,1.20701,0.5534782,21.4779,11.4779,307
100,2,110,0.8917828,0.9812431,24.36406,14.36406,310
100,2,114,0.9431344,0.2173518,21.09348,11.09348,313
100,1,94,1.27774,0.9001329,15.48136,5.481363,316
100,3,92,0.8814728,0.7692807,21.96595,11.96595,319
100,1,93,1.221028,0.7338683,17.58189,7.581888,322
100,5,101,1.19776,0.147715,24.35435,14.35435,325
100,5,102,1.096176,0.9428072,18.37819,8.378194,328
100,1,94,0.9347174,0.6363124,21.03715,11.03715,331
100,3,119,0.8930705,0.01211607,16.07304,6.073038,334
100,5,87,1.141894,0.5612988,19.836,9.836002,337
100,1,118,1.153935,0.479058,16.48409,6.484085,340
100,5,104,0.7535576,0.8785362,18.7135,8.713505,343
100,1,116,1.064874,0.1674225,21.46235,11.46235,346
100,2,97,1.070516,0.2261515,22.04976,12.04976,349
100,3,88,0.7614617,0.4907847,24.17483,14.17483,352
100,2,89,1.186648,0.6577175,17.37467,7.374669,355
100,2,99,0.8518256,0.4880174,24.00085,14.00085,358
100,4,81,1.166783,0.9933541,22.26716,12.26716,361
100,1,83,0.857057,0.3324881,21.53929,11.53929,364
100,1,106,0.9758673,0.2616016,16.02898,6.028978,367
100,4,99,0.9841667,0.583863,24.70601,14.70601,370
100,4,109,0.7474242,0.6725358,19.43346,9.433462,373
100,5,104,0.8563314,0.9328523,24.79623,14.79623,376
200,1,87,1.172728,0.4572428,22.86661,12.86661,287
200,2,99,1.050364,0.9904476,24.56821,14.56821,292
200,2,96,1.11932,0.5289239,24.19607,14.19607,295
200,1,83,1.425322,0.1689944,21.39273,11.39273,298
200,2,102,1.372117,0.2935393,16.46419,6.464188,301
200,2,92,0.8731639,0.9177738,15.68628,5.686284,304
200,2,119,1.345222,0.5534782,21.4779,11.4779,307
200,2,110,0.9647305,0.9812431,24.36406,14.36406,310
200,2,114,1.077503,0.2173518,21.09348,11.09348,313
200,1,94,1.382259,0.9001329,15.48136,5.481363,316
