Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
100,4,115,0.8748513,0.2394438,19.4635,9.463495,1004
200,4,115,1.037964,0.2394438,19.4635,9.463495,1004
300,4,115,1.037964,0.2394438,19.4635,9.463495,1004
300,4,115,0.7264746,0.2394438,19.4635,9.463495,1030
300,4,115,0.7264746,0.2394438,19.4635,9.463495,1018
400,4,115,1.037964,0.2394438,19.4635,9.463495,1004
400,4,115,0.908923,0.2394438,19.4635,9.463495,1030
400,4,115,0.908923,0.2394438,19.4635,9.463495,1018
400,4,115,0.7440959,0.2394438,19.4635,9.463495,1036
400,4,115,0.7440959,0.2394438,19.4635,9.463495,1023
