Day,MoveSpeed,MaxEnergy,Size,SensorProbability,EntityID
100,1.91024,87,0.8336324,0.4516669,125
100,0.71238,118,0.9635231,0.4248876,130
100,3.60666,85,1.162011,0.2760812,133
100,1.55458,100,1.009454,0.904285,136
100,1.18519,80,1.171641,0.7228028,139
100,0.57582,91,0.8849851,0.1297754,142
100,1.80556,97,0.8205712,0.510195,145
100,1.15997,104,1.168641,0.9557593,148
100,4.30773,102,1.240254,0.2139997,151
100,1.4196,94,1.235137,0.2643168,154
