Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
200,1,116,1.338684,0.6348436,20.67104,10.67104,461
200,2,106,1.05226,0.05166054,24.34575,14.34575,464
200,3,101,1.338538,0.5324177,19.02826,9.028256,467
200,3,119,0.9476831,0.5641084,19.19406,9.194061,470
200,2,91,1.203509,0.5134401,16.24949,6.249485,473
200,4,91,1.000832,0.5251949,22.35226,12.35226,476
200,4,101,1.175609,0.01429379,18.65396,8.653962,479
200,5,115,1.234639,0.8887751,20.01543,10.01543,482
200,5,98,1.196415,0.8249663,23.7443,13.74431,485
200,3,94,1.359112,0.6564316,21.56934,11.56934,488
200,2,99,0.8232992,0.8481505,17.56084,7.560837,491
200,5,106,1.154635,0.7162662,21.01492,11.01492,494
200,5,107,0.8804343,0.8077345,21.07262,11.07262,399
200,2,89,0.9768332,0.2303675,20.10021,10.10021,404
200,4,108,1.184456,0.6563694,18.36079,8.360789,407
200,1,88,0.8360093,0.3662077,21.82281,11.82282,410
200,4,106,0.7862706,0.2321122,17.37535,7.375345,413
200,5,117,1.381152,0.6757109,24.20688,14.20688,416
200,5,105,0.8704475,0.9842359,18.387,8.386995,419
200,3,106,0.9771899,0.7930899,24.7738,14.7738,422
200,5,109,0.8146448,0.2156968,19.3787,9.3787,425
200,4,90,0.7562327,0.2253854,21.94121,11.94121,428
200,2,98,1.244985,0.1688424,23.66403,13.66403,431
200,5,114,0.8192241,0.3986836,20.37771,10.37771,434
200,5,110,1.271337,0.8522104,24.04522,14.04522,437
200,5,103,1.166751,0.8084794,20.60886,10.60886,440
200,5,108,1.325773,0.8029696,15.8486,5.848603,443
200,4,96,0.8190702,0.6564137,17.54484,7.544837,446
200,4,103,0.9647892,0.5377874,20.30743,10.30743,449
200,5,95,1.178522,0.1871003,22.25101,12.25101,452
200,4,88,0.5443386,0.9827281,22.31552,12.31552,1098
200,1,102,0.6143536,0.9548072,21.19052,11.19052,1103
200,4,104,0.5713581,0.8485962,16.05745,6.057451,1106
200,1,105,0.6244941,0.9049619,22.30633,12.30633,1109
200,5,115,0.8351561,0.8887751,20.01543,10.01543,1112
200,2,99,0.5569105,0.8481505,17.56084,7.560837,1115
200,5,105,0.5888034,0.9842359,18.387,8.386995,1118
200,5,110,0.8599801,0.8522104,24.04522,14.04522,1121
300,4,113,1.126052,0.3080081,15.5501,5.550097,497
300,2,116,1.066804,0.8063616,16.88018,6.880182,500
300,4,88,0.8047137,0.9827281,22.31552,12.31552,503
300,1,92,0.7957665,0.1756573,24.6774,14.6774,506
300,3,110,1.198429,0.4319056,22.88706,12.88706,509
300,3,86,1.039589,0.7386817,20.37474,10.37474,512
300,1,112,1.230319,0.2126855,18.68113,8.681128,515
300,3,89,0.8209268,0.7087049,15.24134,5.241336,518
300,1,87,1.142024,0.3730819,20.01449,10.01449,521
300,1,102,0.9082192,0.9548072,21.19052,11.19052,524
300,1,88,1.06018,0.1038113,22.40624,12.40624,527
300,1,107,1.176255,0.1269853,17.756,7.756001,530
300,5,109,1.279987,0.1276948,20.70833,10.70833,533
300,4,112,0.7855713,0.74126,20.49969,10.49969,536
300,4,104,0.8446575,0.8485962,16.05745,6.057451,539
300,1,105,0.9232101,0.9049619,22.30633,12.30633,542
300,5,101,1.145205,0.8292587,20.5808,10.5808,545
300,3,116,1.466932,0.6800367,15.03488,5.034884,548
300,5,116,1.170092,0.6989132,23.27335,13.27335,455
300,3,116,1.364424,0.08081031,18.25214,8.252136,458
300,1,116,1.338684,0.6348436,20.67104,10.67104,461
300,2,106,1.05226,0.05166054,24.34575,14.34575,464
300,3,101,1.338538,0.5324177,19.02826,9.028256,467
300,3,119,0.9476831,0.5641084,19.19406,9.194061,470
300,2,91,1.203509,0.5134401,16.24949,6.249485,473
300,4,91,1.000832,0.5251949,22.35226,12.35226,476
300,4,101,1.175609,0.01429379,18.65396,8.653962,479
300,5,115,1.234639,0.8887751,20.01543,10.01543,482
300,5,98,1.196415,0.8249663,23.7443,13.74431,485
300,3,94,1.359112,0.6564316,21.56934,11.56934,488
300,2,99,0.8232992,0.8481505,17.56084,7.560837,491
300,5,106,1.154635,0.7162662,21.01492,11.01492,494
300,5,107,0.8804343,0.8077345,21.07262,11.07262,399
300,2,89,0.9768332,0.2303675,20.10021,10.10021,404
300,4,108,1.184456,0.6563694,18.36079,8.360789,407
300,1,88,0.8360093,0.3662077,21.82281,11.82282,410
300,4,106,0.7862706,0.2321122,17.37535,7.375345,413
300,5,117,1.381152,0.6757109,24.20688,14.20688,416
300,5,105,0.8704475,0.9842359,18.387,8.386995,419
300,3,106,0.9771899,0.7930899,24.7738,14.7738,422
300,5,109,0.8146448,0.2156968,19.3787,9.3787,425
300,4,90,0.7562327,0.2253854,21.94121,11.94121,428
300,2,98,1.244985,0.1688424,23.66403,13.66403,431
300,5,114,0.8192241,0.3986836,20.37771,10.37771,434
300,5,110,1.271337,0.8522104,24.04522,14.04522,437
300,5,103,1.166751,0.8084794,20.60886,10.60886,440
300,5,108,1.325773,0.8029696,15.8486,5.848603,443
300,4,96,0.8190702,0.6564137,17.54484,7.544837,446
300,4,103,0.9647892,0.5377874,20.30743,10.30743,449
300,5,95,1.178522,0.1871003,22.25101,12.25101,452
300,5,108,1.035359,0.8029696,15.8486,5.848603,1309
300,1,102,0.9082192,0.9548072,21.19052,11.19052,1103
300,4,104,0.8446575,0.8485962,16.05745,6.057451,1106
300,1,105,0.9232101,0.9049619,22.30633,12.30633,1109
300,5,115,1.234639,0.8887751,20.01543,10.01543,1112
300,2,99,0.8232992,0.8481505,17.56084,7.560837,1115
300,5,105,0.8704475,0.9842359,18.387,8.386995,1118
300,5,110,1.271337,0.8522104,24.04522,14.04522,1121
300,3,116,1.466932,0.6800367,15.03488,5.034884,1140
300,5,101,1.145205,0.8292587,20.5808,10.5808,1137
300,3,89,0.8209268,0.7087049,15.24134,5.241336,1131
300,4,112,0.7855713,0.74126,20.49969,10.49969,1134
300,5,98,0.9344528,0.8249663,23.7443,13.74431,1306
300,5,101,0.8936995,0.8292587,20.5808,10.5808,1324
300,5,116,1.170092,0.6989132,23.27335,13.27335,1143
300,5,98,1.196415,0.8249663,23.7443,13.74431,1146
300,5,106,1.154635,0.7162662,21.01492,11.01492,1149
300,5,107,0.8804343,0.8077345,21.07262,11.07262,1152
300,5,117,1.381152,0.6757109,24.20688,14.20688,1155
300,3,106,0.9771899,0.7930899,24.7738,14.7738,1158
300,5,103,1.166751,0.8084794,20.60886,10.60886,1161
300,5,108,1.325773,0.8029696,15.8486,5.848603,1164
300,1,116,1.338684,0.6348436,20.67104,10.67104,1124
300,3,101,1.338538,0.5324177,19.02826,9.028256,1171
300,3,119,0.9476831,0.5641084,19.19406,9.194061,1174
300,2,91,1.203509,0.5134401,16.24949,6.249485,1177
300,1,112,1.211431,0.2126855,18.68113,8.681128,1232
300,3,94,1.359112,0.6564316,21.56934,11.56934,1183
300,4,108,1.184456,0.6563694,18.36079,8.360789,1186
300,2,89,0.9618367,0.2303675,20.10021,10.10021,1238
300,4,103,0.9647892,0.5377874,20.30743,10.30743,1192
300,3,110,1.198429,0.4319056,22.88706,12.88706,1169
300,1,87,1.142024,0.3730819,20.01449,10.01449,1199
300,2,89,0.9618367,0.2303675,20.10021,10.10021,1235
300,1,92,0.7835498,0.1756573,24.6774,14.6774,1226
300,5,116,0.9128516,0.6989132,23.27335,13.27335,1098
300,1,112,1.211431,0.2126855,18.68113,8.681128,1229
300,5,117,1.077511,0.6757109,24.20688,14.20688,1335
300,4,113,1.108764,0.3080081,15.5501,5.550097,1195
300,4,113,1.108764,0.3080081,15.5501,5.550097,1220
300,1,92,0.7835498,0.1756573,24.6774,14.6774,1223
300,2,116,0.8329957,0.8063616,16.88018,6.880182,1318
300,3,89,0.640906,0.7087049,15.24134,5.241336,1321
300,5,107,0.6870769,0.8077345,21.07262,11.07262,1332
300,1,92,0.5311213,0.1756573,24.6774,14.6774,1433
300,1,88,0.9961089,0.1038113,22.40624,12.40624,1292
300,4,106,0.7741997,0.2321122,17.37535,7.375345,1244
300,5,109,0.8021383,0.2156968,19.3787,9.3787,1247
300,5,109,0.8021383,0.2156968,19.3787,9.3787,1250
300,4,90,0.7446229,0.2253854,21.94121,11.94121,1253
300,1,88,0.9961089,0.1038113,22.40624,12.40624,1180
300,2,98,1.225872,0.1688424,23.66403,13.66403,1259
300,2,98,1.225872,0.1688424,23.66403,13.66403,1262
300,5,95,1.160429,0.1871003,22.25101,12.25101,1265
300,5,95,1.160429,0.1871003,22.25101,12.25101,1268
300,1,107,1.10585,0.1269853,17.756,7.756001,1101
300,1,107,1.10585,0.1269853,17.756,7.756001,1182
300,4,101,1.105242,0.01429379,18.65396,8.653962,1191
300,4,101,1.105242,0.01429379,18.65396,8.653962,1203
300,5,109,1.203161,0.1276948,20.70833,10.70833,1125
300,5,109,1.203161,0.1276948,20.70833,10.70833,1274
300,3,116,1.28253,0.08081031,18.25214,8.252136,1277
300,3,116,1.28253,0.08081031,18.25214,8.252136,1280
300,2,106,0.9891016,0.05166054,24.34575,14.34575,1283
300,2,106,0.9891016,0.05166054,24.34575,14.34575,1286
300,1,105,0.7634856,0.9049619,22.30633,12.30633,1128
300,4,88,0.6653104,0.9827281,22.31552,12.31552,1129
300,4,104,0.6983347,0.8485962,16.05745,6.057451,1213
300,5,105,0.719657,0.9842359,18.387,8.386995,1243
300,5,110,1.050558,0.8522104,24.04522,14.04522,1205
300,5,106,0.9023025,0.7162662,21.01492,11.01492,1311
300,2,99,0.6797996,0.8481505,17.56084,7.560837,1272
300,5,115,1.01788,0.8887751,20.01543,10.01543,1296
300,4,112,0.6143991,0.74126,20.49969,10.49969,1302
300,3,106,0.7636358,0.7930899,24.7738,14.7738,1314
300,1,112,0.8230264,0.2126855,18.68113,8.681128,1427
300,1,92,0.5311213,0.1756573,24.6774,14.6774,1419
300,3,116,1.144128,0.6800367,15.03488,5.034884,1100
300,5,103,0.9086246,0.8084794,20.60886,10.60886,1327
300,4,103,0.7152404,0.5377874,20.30743,10.30743,1344
300,2,91,0.8916308,0.5134401,16.24949,6.249485,1345
300,4,91,0.7414756,0.5251949,22.35226,12.35226,1352
300,4,96,0.6062047,0.6564137,17.54484,7.544837,1347
300,3,119,0.7012126,0.5641084,19.19406,9.194061,1350
300,3,101,0.9893859,0.5324177,19.02826,9.028256,1357
300,4,108,0.8752569,0.6563694,18.36079,8.360789,1360
300,1,116,0.9883339,0.6348436,20.67104,10.67104,1363
300,5,114,0.5769674,0.3986836,20.37771,10.37771,1297
300,5,114,0.5769674,0.3986836,20.37771,10.37771,1211
300,3,110,0.8428555,0.4319056,22.88706,12.88706,1214
300,1,87,0.8030851,0.3730819,20.01449,10.01449,1216
300,1,87,0.8030851,0.3730819,20.01449,10.01449,1374
300,1,88,0.5872318,0.3662077,21.82281,11.82282,1366
300,1,88,0.5872318,0.3662077,21.82281,11.82282,1380
300,2,89,0.6554863,0.2303675,20.10021,10.10021,1209
300,2,89,0.6554863,0.2303675,20.10021,10.10021,1384
300,5,95,0.7907262,0.1871003,22.25101,12.25101,1210
300,5,95,0.7907262,0.1871003,22.25101,12.25101,1390
300,4,113,0.7546859,0.3080081,15.5501,5.550097,1378
300,4,113,0.7546859,0.3080081,15.5501,5.550097,1396
300,5,109,0.5459794,0.2156968,19.3787,9.3787,1399
300,5,109,0.5459794,0.2156968,19.3787,9.3787,1402
300,4,106,0.5264859,0.2321122,17.37535,7.375345,1408
300,4,106,0.5264859,0.2321122,17.37535,7.375345,1388
300,2,98,0.8335245,0.1688424,23.66403,13.66403,1414
300,2,98,0.8335245,0.1688424,23.66403,13.66403,1394
300,4,90,0.5062301,0.2253854,21.94121,11.94121,1412
300,4,90,0.5062301,0.2253854,21.94121,11.94121,1421
300,1,112,0.8230264,0.2126855,18.68113,8.681128,1417
400,4,113,1.126052,0.3080081,15.5501,5.550097,497
400,2,116,1.066804,0.8063616,16.88018,6.880182,500
400,4,88,0.8047137,0.9827281,22.31552,12.31552,503
400,1,92,0.7957665,0.1756573,24.6774,14.6774,506
400,5,95,0.9754139,0.1871003,22.25101,12.25101,1622
400,3,86,1.039589,0.7386817,20.37474,10.37474,512
400,1,92,0.6582627,0.1756573,24.6774,14.6774,1608
400,3,89,0.8209268,0.7087049,15.24134,5.241336,518
400,5,106,1.154635,0.7162662,21.01492,11.01492,494
400,1,102,0.9082192,0.9548072,21.19052,11.19052,524
400,1,88,1.06018,0.1038113,22.40624,12.40624,527
400,1,107,1.176255,0.1269853,17.756,7.756001,530
400,5,109,1.279987,0.1276948,20.70833,10.70833,533
400,4,112,0.7855713,0.74126,20.49969,10.49969,536
400,4,104,0.8446575,0.8485962,16.05745,6.057451,539
400,1,105,0.9232101,0.9049619,22.30633,12.30633,542
400,5,101,1.145205,0.8292587,20.5808,10.5808,545
400,3,116,1.466932,0.6800367,15.03488,5.034884,548
400,5,116,1.170092,0.6989132,23.27335,13.27335,455
400,3,116,1.364424,0.08081031,18.25214,8.252136,458
400,2,99,0.8232992,0.8481505,17.56084,7.560837,491
400,2,106,1.05226,0.05166054,24.34575,14.34575,464
400,3,101,1.338538,0.5324177,19.02826,9.028256,467
400,3,119,0.9476831,0.5641084,19.19406,9.194061,470
400,2,106,0.7891726,0.05166054,24.34575,14.34575,1725
400,4,91,1.000832,0.5251949,22.35226,12.35226,476
400,4,101,1.175609,0.01429379,18.65396,8.653962,479
400,5,115,1.234639,0.8887751,20.01543,10.01543,482
400,5,98,1.196415,0.8249663,23.7443,13.74431,485
400,3,94,1.359112,0.6564316,21.56934,11.56934,488
400,5,107,0.8804343,0.8077345,21.07262,11.07262,399
400,2,89,0.9768332,0.2303675,20.10021,10.10021,404
400,3,89,0.8209268,0.7087049,15.24134,5.241336,1131
400,1,88,0.8360093,0.3662077,21.82281,11.82282,410
400,4,91,0.948972,0.5251949,22.35226,12.35226,1526
400,5,117,1.381152,0.6757109,24.20688,14.20688,416
400,5,105,0.8704475,0.9842359,18.387,8.386995,419
400,3,106,0.9771899,0.7930899,24.7738,14.7738,422
400,5,109,0.8146448,0.2156968,19.3787,9.3787,425
400,4,112,0.7855713,0.74126,20.49969,10.49969,1134
400,2,98,1.244985,0.1688424,23.66403,13.66403,431
400,5,114,0.8192241,0.3986836,20.37771,10.37771,434
400,5,110,1.271337,0.8522104,24.04522,14.04522,437
400,5,103,1.166751,0.8084794,20.60886,10.60886,440
400,5,108,1.325773,0.8029696,15.8486,5.848603,443
400,4,96,0.8190702,0.6564137,17.54484,7.544837,446
400,4,103,0.9647892,0.5377874,20.30743,10.30743,449
400,5,95,1.178522,0.1871003,22.25101,12.25101,452
400,5,108,1.325773,0.8029696,15.8486,5.848603,1309
400,5,98,1.196415,0.8249663,23.7443,13.74431,1306
400,5,101,1.145205,0.8292587,20.5808,10.5808,1324
400,1,105,0.9232101,0.9049619,22.30633,12.30633,1109
400,5,115,1.234639,0.8887751,20.01543,10.01543,1112
400,2,99,0.8232992,0.8481505,17.56084,7.560837,1115
400,5,105,0.8704475,0.9842359,18.387,8.386995,1118
400,5,110,1.271337,0.8522104,24.04522,14.04522,1121
400,3,116,1.466932,0.6800367,15.03488,5.034884,1140
400,5,101,1.145205,0.8292587,20.5808,10.5808,1137
400,5,109,0.9631396,0.1276948,20.70833,10.70833,1713
400,3,116,1.024758,0.08081031,18.25214,8.252136,1705
400,3,116,1.024758,0.08081031,18.25214,8.252136,1719
400,2,106,0.7891726,0.05166054,24.34575,14.34575,1711
400,5,116,1.170092,0.6989132,23.27335,13.27335,1143
400,5,98,1.196415,0.8249663,23.7443,13.74431,1146
400,5,106,1.154635,0.7162662,21.01492,11.01492,1149
400,5,107,0.8804343,0.8077345,21.07262,11.07262,1152
400,5,117,1.381152,0.6757109,24.20688,14.20688,1155
400,3,106,0.9771899,0.7930899,24.7738,14.7738,1158
400,5,103,1.166751,0.8084794,20.60886,10.60886,1161
400,5,108,1.325773,0.8029696,15.8486,5.848603,1164
400,1,116,1.338684,0.6348436,20.67104,10.67104,1124
400,3,101,1.338538,0.5324177,19.02826,9.028256,1171
400,3,119,0.9476831,0.5641084,19.19406,9.194061,1174
400,2,91,1.203509,0.5134401,16.24949,6.249485,1177
400,1,112,1.230319,0.2126855,18.68113,8.681128,1232
400,3,94,1.359112,0.6564316,21.56934,11.56934,1183
400,4,108,1.184456,0.6563694,18.36079,8.360789,1186
400,2,89,0.9768332,0.2303675,20.10021,10.10021,1238
400,4,103,0.9647892,0.5377874,20.30743,10.30743,1192
400,3,110,1.198429,0.4319056,22.88706,12.88706,1169
400,1,87,1.142024,0.3730819,20.01449,10.01449,1199
400,2,89,0.9768332,0.2303675,20.10021,10.10021,1235
400,1,92,0.7957665,0.1756573,24.6774,14.6774,1226
400,5,116,1.170092,0.6989132,23.27335,13.27335,1098
400,1,112,1.230319,0.2126855,18.68113,8.681128,1229
400,5,117,1.381152,0.6757109,24.20688,14.20688,1335
400,4,113,1.126052,0.3080081,15.5501,5.550097,1195
400,4,113,1.126052,0.3080081,15.5501,5.550097,1220
400,1,92,0.7957665,0.1756573,24.6774,14.6774,1223
400,2,116,1.066804,0.8063616,16.88018,6.880182,1318
400,3,89,0.8209268,0.7087049,15.24134,5.241336,1321
400,5,107,0.8804343,0.8077345,21.07262,11.07262,1332
400,5,98,1.172037,0.8249663,23.7443,13.74431,1511
400,5,95,0.9754139,0.1871003,22.25101,12.25101,1619
400,1,88,1.06018,0.1038113,22.40624,12.40624,1292
400,3,106,0.9771899,0.7930899,24.7738,14.7738,1314
400,5,109,0.8146448,0.2156968,19.3787,9.3787,1247
400,5,109,0.8146448,0.2156968,19.3787,9.3787,1250
400,4,90,0.7562327,0.2253854,21.94121,11.94121,1253
400,1,88,1.06018,0.1038113,22.40624,12.40624,1180
400,2,98,1.244985,0.1688424,23.66403,13.66403,1259
400,2,98,1.244985,0.1688424,23.66403,13.66403,1262
400,5,95,1.178522,0.1871003,22.25101,12.25101,1265
400,5,95,1.178522,0.1871003,22.25101,12.25101,1268
400,1,107,1.176255,0.1269853,17.756,7.756001,1101
400,1,107,1.176255,0.1269853,17.756,7.756001,1182
400,4,101,1.175609,0.01429379,18.65396,8.653962,1191
400,4,101,1.175609,0.01429379,18.65396,8.653962,1203
400,5,109,1.279987,0.1276948,20.70833,10.70833,1125
400,5,109,1.279987,0.1276948,20.70833,10.70833,1274
400,3,116,1.364424,0.08081031,18.25214,8.252136,1277
400,3,116,1.364424,0.08081031,18.25214,8.252136,1280
400,2,106,1.05226,0.05166054,24.34575,14.34575,1283
400,2,106,1.05226,0.05166054,24.34575,14.34575,1286
400,1,105,0.9232101,0.9049619,22.30633,12.30633,1128
400,1,92,0.7957665,0.1756573,24.6774,14.6774,1419
400,4,104,0.8446575,0.8485962,16.05745,6.057451,1213
400,1,112,1.230319,0.2126855,18.68113,8.681128,1427
400,5,110,1.271337,0.8522104,24.04522,14.04522,1205
400,5,106,1.154635,0.7162662,21.01492,11.01492,1311
400,2,99,0.8232992,0.8481505,17.56084,7.560837,1272
400,5,115,1.234639,0.8887751,20.01543,10.01543,1296
400,4,112,0.7855713,0.74126,20.49969,10.49969,1302
400,5,108,1.300402,0.8029696,15.8486,5.848603,1507
400,4,112,0.7702924,0.74126,20.49969,10.49969,1499
400,5,107,0.863084,0.8077345,21.07262,11.07262,1502
400,3,116,1.466932,0.6800367,15.03488,5.034884,1100
400,5,103,1.166751,0.8084794,20.60886,10.60886,1327
400,4,103,0.9647892,0.5377874,20.30743,10.30743,1344
400,2,91,1.203509,0.5134401,16.24949,6.249485,1345
400,4,91,1.000832,0.5251949,22.35226,12.35226,1352
400,4,96,0.8190702,0.6564137,17.54484,7.544837,1347
400,3,119,0.9476831,0.5641084,19.19406,9.194061,1350
400,3,101,1.338538,0.5324177,19.02826,9.028256,1357
400,4,108,1.184456,0.6563694,18.36079,8.360789,1360
400,1,116,1.338684,0.6348436,20.67104,10.67104,1363
400,5,114,0.8192241,0.3986836,20.37771,10.37771,1297
400,4,90,0.7562327,0.2253854,21.94121,11.94121,1421
400,3,110,1.198429,0.4319056,22.88706,12.88706,1214
400,1,87,1.142024,0.3730819,20.01449,10.01449,1216
400,1,87,1.142024,0.3730819,20.01449,10.01449,1374
400,5,117,1.342903,0.6757109,24.20688,14.20688,1517
400,1,88,0.8360093,0.3662077,21.82281,11.82282,1380
400,2,89,0.9768332,0.2303675,20.10021,10.10021,1209
400,2,89,0.9768332,0.2303675,20.10021,10.10021,1384
400,5,95,1.178522,0.1871003,22.25101,12.25101,1210
400,5,95,1.178522,0.1871003,22.25101,12.25101,1390
400,4,113,1.126052,0.3080081,15.5501,5.550097,1378
400,4,113,1.126052,0.3080081,15.5501,5.550097,1396
400,5,109,0.8146448,0.2156968,19.3787,9.3787,1399
400,1,112,1.230319,0.2126855,18.68113,8.681128,1417
400,5,108,1.281799,0.8029696,15.8486,5.848603,1520
400,4,90,0.7562327,0.2253854,21.94121,11.94121,1412
400,2,98,1.244985,0.1688424,23.66403,13.66403,1414
400,2,98,1.244985,0.1688424,23.66403,13.66403,1394
400,5,109,0.6743126,0.2156968,19.3787,9.3787,1108
400,4,113,0.9319863,0.3080081,15.5501,5.550097,1593
400,4,113,0.9319863,0.3080081,15.5501,5.550097,1616
400,1,107,1.176255,0.1269853,17.756,7.756001,1469
400,3,116,1.364424,0.08081031,18.25214,8.252136,1431
400,3,116,1.364424,0.08081031,18.25214,8.252136,1445
400,1,88,1.06018,0.1038113,22.40624,12.40624,1437
400,1,88,1.06018,0.1038113,22.40624,12.40624,1451
400,4,101,1.175609,0.01429379,18.65396,8.653962,1454
400,4,101,1.175609,0.01429379,18.65396,8.653962,1457
400,5,109,1.279987,0.1276948,20.70833,10.70833,1443
400,5,109,1.279987,0.1276948,20.70833,10.70833,1463
400,1,107,1.176255,0.1269853,17.756,7.756001,1449
400,4,104,0.8446575,0.8485962,16.05745,6.057451,1103
400,3,116,1.438859,0.6800367,15.03488,5.034884,1496
400,2,99,0.8232992,0.8481505,17.56084,7.560837,1106
400,5,115,1.234639,0.8887751,20.01543,10.01543,1129
400,2,99,0.8232992,0.8481505,17.56084,7.560837,1212
400,5,110,1.271337,0.8522104,24.04522,14.04522,1244
400,5,105,0.8704475,0.9842359,18.387,8.386995,1256
400,1,105,0.9232101,0.9049619,22.30633,12.30633,1434
400,5,115,1.234639,0.8887751,20.01543,10.01543,1435
400,5,107,0.8804343,0.8077345,21.07262,11.07262,521
400,4,112,0.7855713,0.74126,20.49969,10.49969,522
400,2,116,1.066804,0.8063616,16.88018,6.880182,1438
400,5,116,1.170092,0.6989132,23.27335,13.27335,1472
400,5,103,1.166663,0.8084794,20.60886,10.60886,1475
400,5,101,1.143916,0.8292587,20.5808,10.5808,1478
400,5,106,1.136125,0.7162662,21.01492,11.01492,1481
400,3,89,0.8074183,0.7087049,15.24134,5.241336,1484
400,5,117,1.355608,0.6757109,24.20688,14.20688,1487
400,5,103,1.144423,0.8084794,20.60886,10.60886,1504
400,5,101,1.123414,0.8292587,20.5808,10.5808,1493
400,4,90,0.6251678,0.2253854,21.94121,11.94121,1614
400,4,101,0.8797185,0.01429379,18.65396,8.653962,1717
400,3,94,1.264239,0.6564316,21.56934,11.56934,1532
400,2,91,1.116498,0.5134401,16.24949,6.249485,1535
400,1,116,1.240978,0.6348436,20.67104,10.67104,1538
400,4,108,1.098006,0.6563694,18.36079,8.360789,1546
400,4,113,0.9579237,0.3080081,15.5501,5.550097,1601
400,4,103,0.8940838,0.5377874,20.30743,10.30743,1544
