Day,MoveSpeed,MaxEnergy,Size,SensorProbability,EntityID
200,2.19452,104,0.7962708,0.09758437,733
200,2.19452,104,0.7962708,0.09758437,736
200,2.19452,96,0.6801329,0.7042558,739
200,2.19452,96,0.6801329,0.7042558,742
200,2.19452,117,0.6813073,0.6721589,745
200,2.19452,117,0.6813073,0.6721589,748
200,1.64589,104,0.5843896,0.6529527,653
200,1.64589,104,0.5843896,0.6529527,656
200,1.64589,89,1.026211,0.02015483,659
200,1.64589,89,1.026211,0.02015483,662
200,2.19452,112,0.7508183,0.9963582,569
200,2.19452,112,0.7508183,0.9963582,572
200,2.74315,115,0.7576534,0.8739235,575
200,2.74315,115,0.7576534,0.8739235,578
200,0.54863,106,0.6555578,0.02659023,581
200,0.54863,106,0.6555578,0.02659023,584
200,2.74315,97,0.940343,0.1235412,587
200,2.74315,97,0.940343,0.1235412,590
200,1.09726,99,0.6526526,0.6931323,593
200,1.09726,99,0.6526526,0.6931323,596
200,2.19452,82,1.001594,0.3011333,599
200,2.19452,82,1.001594,0.3011333,602
200,2.74315,102,0.9794278,0.6552078,605
200,2.74315,102,0.9794278,0.6552078,608
200,2.74315,88,1.052048,0.3642443,611
200,2.74315,88,1.052048,0.3642443,614
200,1.09726,103,0.6033221,0.6538718,617
200,1.09726,103,0.6033221,0.6538718,620
200,2.19452,108,0.7637708,0.3417764,623
200,2.19452,108,0.7637708,0.3417764,626
200,1.09726,116,0.7880851,0.2294766,629
200,1.09726,116,0.7880851,0.2294766,632
200,2.19452,85,0.8772448,0.5663604,635
200,2.19452,85,0.8772448,0.5663604,638
200,0.54863,97,0.577576,0.8017954,641
200,0.54863,97,0.577576,0.8017954,644
200,0.54863,80,0.5990622,0.3137285,647
200,0.54863,80,0.5990622,0.3137285,650
200,0.54863,119,0.7456539,0.1712083,557
200,0.54863,119,0.7456539,0.1712083,560
200,0.54863,99,0.5787247,0.2721343,563
200,0.54863,99,0.5787247,0.2721343,566
200,1.09726,108,0.9003804,0.9995645,473
200,1.09726,108,0.9003804,0.9995645,476
200,1.64589,97,0.8583264,0.5989156,479
200,1.64589,97,0.8583264,0.5989156,482
200,2.74315,93,0.8347555,0.7863932,485
200,2.74315,93,0.8347555,0.7863932,488
200,0.54863,115,0.70308,0.8453662,500
200,2.74315,89,0.7365559,0.08321011,494
200,0.54863,115,0.70308,0.8453662,497
200,2.19452,101,1.083003,0.1104159,503
200,2.19452,101,1.083003,0.1104159,506
200,2.19452,91,1.047759,0.06995416,509
200,2.19452,91,1.047759,0.06995416,512
200,2.74315,80,0.7514926,0.3296434,515
200,2.74315,80,0.7514926,0.3296434,518
200,2.19452,99,1.022574,0.2778594,521
200,2.19452,99,1.022574,0.2778594,524
200,2.74315,97,1.07696,0.8401837,527
200,2.74315,97,1.07696,0.8401837,530
200,0.54863,118,1.04044,0.4610686,533
200,2.74315,96,0.6626031,0.7633542,470
200,2.74315,85,0.6039533,0.01293218,539
200,2.74315,85,0.6039533,0.01293218,542
200,1.64589,117,0.7639228,0.4911748,545
200,1.64589,117,0.7639228,0.4911748,548
200,1.09726,101,0.8848061,0.08136773,551
200,1.09726,101,0.8848061,0.08136773,554
200,0.54863,117,1.029819,0.2340963,459
200,0.54863,117,1.029819,0.2340963,464
200,2.74315,96,0.6626031,0.7633542,467
300,1.78579,117,1.338976,0.2340963,287
300,8.928949,96,0.8615198,0.7633542,290
300,3.57158,108,1.170679,0.9995645,293
300,5.35737,97,1.116,0.5989156,296
300,8.928949,93,1.085353,0.7863932,299
300,8.928949,89,0.9576736,0.08321011,302
300,1.78579,115,0.9141481,0.8453662,305
300,7.14316,101,1.408126,0.1104159,308
300,7.14316,91,1.362302,0.06995416,311
300,8.928949,80,0.9770944,0.3296434,314
300,7.14316,99,1.329555,0.2778594,317
300,8.928949,97,1.400269,0.8401837,320
300,1.78579,118,1.352785,0.4610686,323
300,8.928949,85,0.7852631,0.01293218,326
300,5.35737,117,0.9932562,0.4911748,329
300,3.57158,101,1.150429,0.08136773,332
300,1.78579,119,0.9695029,0.1712083,335
300,1.78579,99,0.7524607,0.2721343,338
300,7.14316,112,0.9762177,0.9963582,245
300,8.928949,115,0.9851047,0.8739235,248
300,1.78579,106,0.8523594,0.02659023,251
300,8.928949,97,1.222639,0.1235412,254
300,3.57158,99,0.8485821,0.6931323,257
300,7.14316,82,1.302278,0.3011333,260
300,8.928949,102,1.273457,0.6552078,263
300,8.928949,88,1.367878,0.3642443,266
300,3.57158,103,0.7844423,0.6538718,269
300,7.14316,108,0.9930586,0.3417764,272
300,3.57158,116,1.024672,0.2294766,275
300,7.14316,85,1.140598,0.5663604,278
300,1.78579,97,0.7509672,0.8017954,281
300,1.78579,80,0.7789037,0.3137285,284
300,5.35737,104,0.7598263,0.6529527,124
300,5.35737,89,1.334285,0.02015483,129
300,1.78579,112,0.9909257,0.7082632,132
300,5.35737,97,1.445376,0.9241724,135
300,5.35737,101,1.485433,0.1037982,138
300,8.928949,107,1.216277,0.6428367,141
300,8.928949,119,0.8139784,0.01841283,144
300,5.35737,109,0.7847296,0.8577317,147
300,5.35737,86,1.413371,0.05992544,150
300,5.35737,84,1.414483,0.8623433,153
300,5.35737,98,1.10808,0.01671481,156
300,1.78579,84,0.9460199,0.9889257,159
300,1.78579,108,1.215839,0.5858607,162
300,7.14316,104,1.035315,0.09758437,165
300,7.14316,96,0.8843122,0.7042558,168
300,7.14316,117,0.885839,0.6721589,236
300,3.57158,113,1.21327,0.7694027,239
300,7.14316,80,1.126859,0.3532146,242
300,3.57026,113,1.21327,0.7694027,751
300,3.57026,113,1.21327,0.7694027,754
300,7.14052,80,1.126859,0.3532146,757
300,7.14052,80,1.126859,0.3532146,760
300,1.78513,112,0.9909257,0.7082632,665
300,8.92565,119,0.8139784,0.01841283,690
300,5.35539,97,1.445376,0.9241724,672
300,5.35539,97,1.445376,0.9241724,675
300,5.35539,101,1.485433,0.1037982,678
300,5.35539,101,1.485433,0.1037982,681
300,8.92565,107,1.216277,0.6428367,684
300,8.92565,119,0.8139784,0.01841283,693
300,4.95504,101,1.448139,0.1037982,789
300,4.95504,101,1.448139,0.1037982,792
300,3.30336,103,0.7647479,0.6538718,771
300,3.30336,103,0.7647479,0.6538718,786
300,5.35539,86,1.413371,0.05992544,702
300,5.35539,86,1.413371,0.05992544,705
300,5.35539,84,1.414483,0.8623433,708
300,5.35539,84,1.414483,0.8623433,711
300,5.35539,98,1.10808,0.01671481,714
300,5.35539,98,1.10808,0.01671481,717
300,1.78513,84,0.9460199,0.9889257,721
300,1.78513,84,0.9460199,0.9889257,724
300,1.78513,108,1.215839,0.5858607,727
300,1.78513,108,1.215839,0.5858607,730
300,7.14052,104,1.035315,0.09758437,733
300,7.14052,104,1.035315,0.09758437,736
300,3.57026,99,0.8485821,0.6931323,596
300,8.2618,97,1.365291,0.8401837,689
300,7.14052,117,0.885839,0.6721589,745
300,7.14052,117,0.885839,0.6721589,748
300,3.57026,99,0.8485821,0.6931323,593
300,8.92565,97,1.222639,0.1235412,587
300,5.35539,89,1.334285,0.02015483,659
300,5.35539,89,1.334285,0.02015483,662
300,7.14052,112,0.9762177,0.9963582,569
300,7.14052,112,0.9762177,0.9963582,572
300,8.92565,115,0.9851047,0.8739235,575
300,8.92565,115,0.9851047,0.8739235,578
300,8.92565,97,1.222639,0.1235412,590
300,1.78513,106,0.8523594,0.02659023,584
300,8.2618,97,1.192098,0.1235412,779
300,7.14052,82,1.302278,0.3011333,599
300,7.14052,82,1.302278,0.3011333,602
300,1.78513,115,0.9141481,0.8453662,497
300,8.92565,102,1.273457,0.6552078,608
300,8.92565,88,1.367878,0.3642443,611
300,8.92565,88,1.367878,0.3642443,614
300,8.264649,115,0.9606017,0.8739235,767
300,3.57026,103,0.7844423,0.6538718,620
300,7.14052,108,0.9930586,0.3417764,623
300,7.14052,108,0.9930586,0.3417764,626
300,8.92565,93,1.085353,0.7863932,488
300,3.57026,116,1.024672,0.2294766,632
300,7.14052,85,1.140598,0.5663604,635
300,7.14052,85,1.140598,0.5663604,638
300,8.264649,115,0.9606017,0.8739235,667
300,6.61436,117,0.8639138,0.6721589,739
300,1.78513,80,0.7789037,0.3137285,647
300,8.92565,93,1.085353,0.7863932,485
300,1.78513,119,0.9695029,0.1712083,557
300,8.2618,97,1.365291,0.8401837,773
300,8.2618,97,1.192098,0.1235412,776
300,1.78513,99,0.7524607,0.2721343,566
300,3.57026,108,1.170679,0.9995645,473
300,3.57026,108,1.170679,0.9995645,476
300,5.35539,97,1.116,0.5989156,479
300,5.35539,97,1.116,0.5989156,482
300,6.61436,117,0.8639138,0.6721589,644
300,7.14052,101,1.408126,0.1104159,503
300,7.14052,101,1.408126,0.1104159,506
300,7.14052,91,1.362302,0.06995416,509
300,7.14052,91,1.362302,0.06995416,512
300,8.92565,80,0.9770944,0.3296434,515
300,8.92565,80,0.9770944,0.3296434,518
300,7.14052,99,1.329555,0.2778594,521
300,7.14052,99,1.329555,0.2778594,524
300,8.92565,97,1.400269,0.8401837,527
300,8.92565,97,1.400269,0.8401837,530
300,1.78513,118,1.352785,0.4610686,533
300,8.286799,93,1.059254,0.7863932,581
300,1.78513,117,1.338976,0.2340963,459
300,1.78513,117,1.338976,0.2340963,464
300,5.35539,117,0.9932562,0.4911748,545
300,5.35539,117,0.9932562,0.4911748,548
300,8.92565,96,0.8615198,0.7633542,467
300,3.57026,101,1.150429,0.08136773,554
300,8.273,88,1.334281,0.3642443,670
300,6.66836,85,1.11524,0.5663604,491
300,4.97964,104,0.7419128,0.6529527,544
300,8.273,88,1.334281,0.3642443,617
300,8.293449,107,1.187332,0.6428367,536
300,8.293449,107,1.187332,0.6428367,583
300,4.97412,97,1.410805,0.9241724,542
300,4.97412,97,1.410805,0.9241724,619
300,8.286799,93,1.059254,0.7863932,646
300,6.62944,108,0.969179,0.3417764,652
300,6.62944,108,0.969179,0.3417764,655
300,8.2451,96,0.8394621,0.7633542,782
300,1.6937,80,0.7131734,0.3296434,560
300,3.29552,113,1.18192,0.7694027,784
300,3.29552,113,1.18192,0.7694027,804
300,3.29424,101,1.120565,0.08136773,796
300,3.29424,101,1.120565,0.08136773,810
300,1.64712,99,0.7329277,0.2721343,813
300,1.64712,99,0.7329277,0.2721343,816
300,4.9353,89,1.299146,0.02015483,802
300,4.9353,89,1.299146,0.02015483,822
300,6.57768,112,0.950385,0.9963582,808
300,6.57768,112,0.950385,0.9963582,828
300,4.93122,97,1.086328,0.5989156,820
300,4.93122,97,1.086328,0.5989156,834
300,1.38293,115,0.845334,0.8453662,701
300,1.38293,115,0.845334,0.8453662,492
300,3.34869,117,0.8690338,0.4911748,563
300,3.34869,117,0.8690338,0.4911748,838
300,0.63498,106,0.669223,0.02659023,841
300,2.64708,104,0.8180401,0.09758437,500
300,1.44816,101,1.033896,0.1104159,538
300,1.44816,101,1.033896,0.1104159,564
300,1.70985,85,0.5736307,0.01293218,539
300,1.6937,80,0.7131734,0.3296434,847
