Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
100,4,107,0.8405196,0.9747652,22.99759,12.99759,384
100,4,84,1.235268,0.08291733,20.58879,10.5888,389
100,4,92,1.167887,0.2540984,21.31467,11.31467,392
100,1,93,1.262021,0.6601663,16.45975,6.45975,395
100,4,115,1.013114,0.7386701,17.6125,7.612501,398
100,4,100,1.026589,0.5471718,24.49794,14.49794,401
100,5,119,1.205702,0.165843,20.48277,10.48277,404
100,4,87,1.276553,0.9836141,23.58459,13.58459,407
100,1,113,1.290891,0.7761545,22.2839,12.2839,410
100,4,90,1.235265,0.1805507,19.77939,9.779394,413
100,5,95,1.133239,0.5923069,20.13446,10.13446,416
100,1,102,1.248546,0.6600344,22.83289,12.83289,419
100,2,104,0.7859058,0.8169827,24.54767,14.54767,422
100,5,97,1.162856,0.5677574,23.63008,13.63008,425
100,2,95,1.235457,0.8195187,16.18231,6.182306,428
100,3,88,0.9176056,0.6653501,16.9801,6.980097,431
100,4,101,0.8509316,0.388022,21.56758,11.56758,434
100,5,83,1.076433,0.2444214,17.32821,7.328214,437
100,5,97,1.07694,0.08278096,23.162,13.162,440
100,3,88,0.8269076,0.9624174,15.35496,5.354959,443
200,4,107,0.9508796,0.9747652,22.99759,12.99759,384
200,4,84,1.480144,0.08291733,20.58879,10.5888,389
200,4,92,1.386127,0.2540984,21.31467,11.31467,392
200,1,93,1.465646,0.6601663,16.45975,6.45975,395
200,4,115,1.162004,0.7386701,17.6125,7.612501,398
200,4,100,1.192227,0.5471718,24.49794,14.49794,401
200,5,119,1.444717,0.165843,20.48277,10.48277,404
200,4,87,1.444164,0.9836141,23.58459,13.58459,407
200,1,113,1.480603,0.7761545,22.2839,12.2839,410
200,4,90,1.466096,0.1805507,19.77939,9.779394,413
200,5,95,1.316085,0.5923069,20.13446,10.13446,416
200,1,102,1.449997,0.6600344,22.83289,12.83289,419
200,2,104,0.9014041,0.8169827,24.54767,14.54767,422
200,5,97,1.350481,0.5677574,23.63008,13.63008,425
200,2,95,1.417023,0.8195187,16.18231,6.182306,428
200,3,88,1.06566,0.6653501,16.9801,6.980097,431
200,4,101,0.9995107,0.388022,21.56758,11.56758,434
200,5,83,1.277584,0.2444214,17.32821,7.328214,437
200,5,97,1.29043,0.08278096,23.162,13.162,440
200,3,88,0.9354804,0.9624174,15.35496,5.354959,443
300,4,107,0.9508796,0.9747652,22.99759,12.99759,384
300,4,84,1.480144,0.08291733,20.58879,10.5888,389
300,4,92,1.386127,0.2540984,21.31467,11.31467,392
300,1,93,1.465646,0.6601663,16.45975,6.45975,395
300,4,115,1.162004,0.7386701,17.6125,7.612501,398
300,4,100,1.192227,0.5471718,24.49794,14.49794,401
300,5,119,1.444717,0.165843,20.48277,10.48277,404
300,4,87,1.444164,0.9836141,23.58459,13.58459,407
300,1,113,1.480603,0.7761545,22.2839,12.2839,410
300,4,90,1.466096,0.1805507,19.77939,9.779394,413
300,5,95,1.316085,0.5923069,20.13446,10.13446,416
300,1,102,1.449997,0.6600344,22.83289,12.83289,419
300,2,104,0.9014041,0.8169827,24.54767,14.54767,422
300,5,97,1.350481,0.5677574,23.63008,13.63008,425
300,2,95,1.417023,0.8195187,16.18231,6.182306,428
300,3,88,1.06566,0.6653501,16.9801,6.980097,431
300,4,101,0.9995107,0.388022,21.56758,11.56758,434
300,5,83,1.277584,0.2444214,17.32821,7.328214,437
300,5,97,1.29043,0.08278096,23.162,13.162,440
300,3,88,0.9354804,0.9624174,15.35496,5.354959,443
300,4,107,0.7524297,0.9747652,22.99759,12.99759,378
300,4,107,0.7524297,0.9747652,22.99759,12.99759,567
300,4,87,1.142765,0.9836141,23.58459,13.58459,570
300,4,87,1.142765,0.9836141,23.58459,13.58459,573
300,3,88,0.7402443,0.9624174,15.35496,5.354959,576
300,3,88,0.7402443,0.9624174,15.35496,5.354959,579
300,4,115,0.8898714,0.7386701,17.6125,7.612501,450
300,4,115,0.8898714,0.7386701,17.6125,7.612501,585
300,1,113,1.133858,0.7761545,22.2839,12.2839,588
300,1,113,1.133858,0.7761545,22.2839,12.2839,591
300,2,104,0.6903024,0.8169827,24.54767,14.54767,594
300,2,104,0.6903024,0.8169827,24.54767,14.54767,597
300,2,95,1.085167,0.8195187,16.18231,6.182306,600
