Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
100,3,100,1.200256,0.5926471,19.86854,9.868538,166
100,3,117,0.7273738,0.8685981,15.88461,5.88461,236
100,2,110,1.030968,0.3539706,16.8843,6.884297,239
100,4,100,1.091003,0.160307,17.83179,7.831796,242
100,2,98,1.202314,0.07552099,16.8828,6.882803,245
100,2,97,0.9677413,0.8062515,17.39792,7.397921,248
100,4,93,0.9940032,0.3309914,15.20532,5.205317,251
100,5,103,1.253809,0.5568126,20.05144,10.05144,254
100,2,111,1.142665,0.6529288,24.79976,14.79976,257
100,2,106,1.202175,0.09563136,20.13103,10.13103,260
100,3,85,1.055817,0.3027912,20.6579,10.6579,263
100,2,100,1.327202,0.8136122,24.92325,14.92325,266
100,5,112,0.8272873,0.6083878,17.26052,7.260525,269
100,3,117,1.269534,0.8229964,21.71366,11.71366,272
100,5,102,0.785031,0.5738805,24.93774,14.93775,275
100,3,101,1.109313,0.2767035,20.14466,10.14467,278
100,2,85,0.9144759,0.9732074,18.02205,8.022045,281
100,5,106,1.145523,0.1691628,18.93974,8.939745,284
100,5,90,1.150439,0.2799158,20.01045,10.01045,287
100,3,113,0.8914583,0.8592241,20.39701,10.39701,290
100,5,107,0.737895,0.9066991,22.26134,12.26134,293
100,1,93,1.215984,0.7749656,19.1907,9.190702,296
100,3,89,1.191999,0.6323169,20.29672,10.29672,299
100,3,103,0.9056904,0.3749423,17.68421,7.684206,302
100,5,96,1.280196,0.05547857,22.74587,12.74587,305
100,3,112,1.017778,0.5454368,18.48155,8.48155,308
100,1,92,0.918568,0.8397871,22.96642,12.96642,311
100,5,97,0.9316849,0.2864112,17.19263,7.192626,314
100,3,104,0.7765279,0.3940411,18.5303,8.530305,317
100,2,98,0.7634628,0.1010555,24.07833,14.07833,320
200,3,100,1.349034,0.5926471,19.86854,9.868538,166
200,3,117,0.7941146,0.8685981,15.88461,5.88461,236
200,2,110,1.173471,0.3539706,16.8843,6.884297,239
200,4,100,1.269642,0.160307,17.83179,7.831796,242
200,2,98,1.39918,0.07552099,16.8828,6.882803,245
200,2,97,1.072757,0.8062515,17.39792,7.397921,248
200,4,93,1.144542,0.3309914,15.20532,5.205317,251
200,5,103,1.409226,0.5568126,20.05144,10.05144,254
200,2,111,1.284305,0.6529288,24.79976,14.79976,257
200,2,106,1.399018,0.09563136,20.13103,10.13103,260
200,3,85,1.215718,0.3027912,20.6579,10.6579,263
200,2,100,1.471226,0.8136122,24.92325,14.92325,266
200,5,112,0.9298341,0.6083878,17.26052,7.260525,269
200,3,117,1.407299,0.8229964,21.71366,11.71366,272
200,5,102,0.88234,0.5738805,24.93774,14.93775,275
200,3,101,1.277316,0.2767035,20.14466,10.14467,278
200,2,85,0.9983844,0.9732074,18.02205,8.022045,281
200,5,106,1.31901,0.1691628,18.93974,8.939745,284
200,5,90,1.32467,0.2799158,20.01045,10.01045,287
200,3,113,0.9732547,0.8592241,20.39701,10.39701,290
200,5,107,0.8056011,0.9066991,22.26134,12.26134,293
200,1,93,1.347939,0.7749656,19.1907,9.190702,296
200,3,89,1.339754,0.6323169,20.29672,10.29672,299
200,3,103,1.030878,0.3749423,17.68421,7.684206,302
200,5,96,1.489814,0.05547857,22.74587,12.74587,305
200,3,112,1.143937,0.5454368,18.48155,8.48155,308
200,1,92,1.002852,0.8397871,22.96642,12.96642,311
200,5,97,1.072786,0.2864112,17.19263,7.192626,314
200,3,104,0.883862,0.3940411,18.5303,8.530305,317
200,2,98,0.8884715,0.1010555,24.07833,14.07833,320
300,3,100,1.349034,0.5926471,19.86854,9.868538,166
300,3,117,0.7941146,0.8685981,15.88461,5.88461,236
300,2,110,1.173471,0.3539706,16.8843,6.884297,239
300,4,100,1.269642,0.160307,17.83179,7.831796,242
300,2,98,1.39918,0.07552099,16.8828,6.882803,245
300,2,97,1.072757,0.8062515,17.39792,7.397921,248
300,4,93,1.144542,0.3309914,15.20532,5.205317,251
300,5,103,1.409226,0.5568126,20.05144,10.05144,254
300,2,111,1.284305,0.6529288,24.79976,14.79976,257
300,2,106,1.399018,0.09563136,20.13103,10.13103,260
300,3,85,1.215718,0.3027912,20.6579,10.6579,263
300,2,100,1.471226,0.8136122,24.92325,14.92325,266
300,5,112,0.9298341,0.6083878,17.26052,7.260525,269
