Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
100,3,115,1.268196,0.9575194,15.41584,5.415839,134
100,2,105,1.251161,0.7935011,19.36483,9.364834,139
100,3,107,1.206832,0.3392576,22.18553,12.18553,142
100,4,113,1.280623,0.4092118,24.65246,14.65246,145
100,3,110,0.873123,0.5827556,22.67921,12.67921,148
100,1,91,1.073522,0.9393961,15.80177,5.801771,151
100,4,83,0.6831173,0.3277137,15.91359,5.913586,154
100,3,95,1.233001,0.4518234,21.38993,11.38993,157
100,4,113,1.156416,0.2590872,19.89512,9.895122,160
100,3,88,0.8093281,0.801101,15.7596,5.759601,163
100,2,104,0.7348583,0.2168692,19.4444,9.444397,166
100,1,111,0.8433165,0.5904585,16.40788,6.40788,169
100,3,116,1.170481,0.9483738,23.30061,13.30061,237
100,5,113,0.8207929,0.2593893,24.7146,14.7146,240
100,4,94,0.659223,0.4113423,21.94532,11.94532,243
100,1,86,0.9871275,0.6293367,19.06445,9.064445,246
100,5,104,1.060681,0.6732115,21.81456,11.81456,249
100,3,115,1.036799,0.6805506,16.06135,6.06135,252
100,2,112,0.914072,0.3137025,18.39368,8.393684,255
100,3,115,1.274771,0.6102903,16.76375,6.763754,258
