Day,MoveSpeed,MaxEnergy,Size,SensorProbability,EntityID
100,0.99621,95,1.106802,0.3648344,125
100,5.81032,111,1.289263,0.9481479,130
100,0.73094,101,1.002766,0.9931803,133
100,0.9918,117,1.109877,0.5488519,136
100,0.59904,97,0.7267912,0.9953166,139
100,0.77631,96,0.6748421,0.1018808,142
100,1.0353,84,0.6238927,0.03591561,145
100,0.23168,83,0.6488316,0.09581494,148
100,2.58885,118,0.8722022,0.3687646,151
100,0.8841799,115,1.055447,0.2624813,154
