Day,MoveSpeed,MaxEnergy,Size,SensorProbability,EntityID
300,1.78408,96,1.258435,0.5931044,375
300,7.13632,113,0.9587674,0.988216,378
300,5.35224,94,1.113309,0.04338324,381
300,3.56816,117,1.096344,0.51222,384
300,7.13632,90,1.104554,0.4777362,387
300,3.56816,91,1.046042,0.509417,390
300,1.78408,91,1.027431,0.250765,393
300,7.13632,87,0.9432256,0.9520311,396
300,5.35224,89,1.070407,0.08735406,399
300,3.56816,89,1.390855,0.8424838,402
300,5.35224,94,0.7622468,0.8357209,405
300,7.13632,86,1.041801,0.6307746,408
300,8.9204,95,1.200113,0.4141684,411
300,3.56816,100,0.9413302,0.3356531,414
300,1.78408,91,1.01908,0.4646799,321
300,7.13632,110,1.262648,0.1573734,324
300,1.78408,88,1.062436,0.4889593,327
300,3.56816,99,1.090212,0.7564973,330
300,5.35224,115,0.9131345,0.2627805,333
300,8.9204,91,0.8381069,0.2187932,336
300,3.56816,88,1.132487,0.3280128,339
300,5.35224,102,0.8334454,0.3726891,342
300,8.9204,110,1.383012,0.954017,345
300,8.9204,98,1.184206,0.2887571,348
300,7.13632,111,1.406302,0.1068437,351
300,1.78408,88,1.419775,0.8228939,354
300,3.56816,109,1.088584,0.8011113,357
300,3.56816,109,0.8877544,0.8491292,360
300,5.35224,83,0.9584146,0.9363774,363
300,7.13632,104,1.158458,0.08036804,366
300,8.9204,92,1.297295,0.3880767,369
300,8.9204,90,1.174457,0.2417972,372
300,8.9176,92,1.297295,0.3880767,900
300,8.9176,92,1.297295,0.3880767,903
300,8.9176,90,1.174457,0.2417972,906
300,8.9176,90,1.174457,0.2417972,909
300,1.78352,88,1.062436,0.4889593,815
300,1.78352,88,1.062436,0.4889593,818
300,3.56704,99,1.090212,0.7564973,821
300,3.56704,99,1.090212,0.7564973,824
300,5.35056,115,0.9131345,0.2627805,827
300,3.56704,88,1.132487,0.3280128,842
300,8.9176,91,0.8381069,0.2187932,833
300,8.9176,91,0.8381069,0.2187932,836
300,3.56704,88,1.132487,0.3280128,839
300,0.031,110,0.9236114,0.954017,931
300,5.35056,102,0.8334454,0.3726891,845
300,5.35056,102,0.8334454,0.3726891,848
300,8.9176,110,1.383012,0.954017,851
300,8.9176,110,1.383012,0.954017,855
300,8.9176,98,1.184206,0.2887571,858
300,8.9176,98,1.184206,0.2887571,861
300,7.13408,111,1.406302,0.1068437,864
300,7.13408,111,1.406302,0.1068437,867
300,1.78352,88,1.419775,0.8228939,870
300,1.78352,88,1.419775,0.8228939,873
300,3.56704,109,1.088584,0.8011113,876
300,3.56704,109,1.088584,0.8011113,879
300,3.56704,109,0.8877544,0.8491292,882
300,3.56704,109,0.8877544,0.8491292,885
300,5.35056,83,0.9584146,0.9363774,888
300,5.35056,83,0.9584146,0.9363774,891
300,7.13408,104,1.158458,0.08036804,894
300,7.13408,104,1.158458,0.08036804,897
300,1.78352,91,1.01908,0.4646799,802
300,7.13408,90,1.104554,0.4777362,745
300,7.13408,110,1.262648,0.1573734,809
300,7.13408,110,1.262648,0.1573734,812
300,1.78352,96,1.258435,0.5931044,718
300,1.78352,96,1.258435,0.5931044,721
300,7.13408,113,0.9587674,0.988216,724
300,7.13408,113,0.9587674,0.988216,727
300,5.35056,94,1.113309,0.04338324,730
300,5.35056,94,1.113309,0.04338324,733
300,3.56704,117,1.096344,0.51222,736
300,3.56704,117,1.096344,0.51222,739
300,7.13408,90,1.104554,0.4777362,742
300,0.5299,90,0.8062189,0.2417972,939
300,3.56704,91,1.046042,0.509417,748
300,3.56704,91,1.046042,0.509417,751
300,1.78352,91,1.027431,0.250765,754
300,1.78352,91,1.027431,0.250765,757
300,7.13408,87,0.9432256,0.9520311,760
300,7.13408,111,0.8909608,0.6058306,649
300,5.35056,89,1.070407,0.08735406,766
300,5.35056,89,1.070407,0.08735406,769
300,3.56704,89,1.390855,0.8424838,772
300,3.56704,89,1.390855,0.8424838,775
300,7.13408,111,0.8909608,0.6058306,646
300,5.35056,94,0.7622468,0.8357209,781
300,7.13408,86,1.041801,0.6307746,784
300,7.13408,86,1.041801,0.6307746,787
300,8.9176,95,1.200113,0.4141684,790
300,8.9176,95,1.200113,0.4141684,793
300,3.56704,100,0.9413302,0.3356531,796
300,3.56704,100,0.9413302,0.3356531,799
300,7.13408,89,1.212391,0.2489132,706
300,7.13408,89,1.212391,0.2489132,709
300,5.35056,113,1.079462,0.07115924,712
300,5.35056,113,1.079462,0.07115924,715
300,7.13408,96,1.322425,0.2034531,622
300,7.13408,96,1.322425,0.2034531,625
300,8.9176,85,0.8748053,0.3192226,628
300,8.9176,85,0.8748053,0.3192226,631
300,3.56704,83,1.195564,0.3905204,634
300,3.56704,83,1.195564,0.3905204,637
300,1.78352,96,1.360959,0.11771,640
300,1.78352,96,1.360959,0.11771,643
300,0.8212,96,0.932337,0.2034531,933
300,0.5299,90,0.8062189,0.2417972,925
300,2.07095,95,0.892951,0.4141684,765
300,1.78352,103,0.9299707,0.4905785,655
300,1.78352,83,1.234018,0.8217515,658
300,1.78352,83,1.234018,0.8217515,661
300,5.35056,105,0.807597,0.4211306,664
300,5.35056,105,0.807597,0.4211306,667
300,7.13408,103,0.9514566,0.177364,670
300,7.13408,103,0.9514566,0.177364,673
300,1.78352,118,1.363757,0.2642528,676
300,1.78352,118,1.363757,0.2642528,679
300,3.56704,102,1.370633,0.2872909,682
300,3.56704,102,1.370633,0.2872909,685
300,3.56704,95,1.497605,0.9416337,688
300,3.56704,95,1.497605,0.9416337,691
300,8.9176,110,1.345475,0.8393967,694
300,8.9176,110,1.345475,0.8393967,697
300,3.56704,102,1.301617,0.2300637,700
300,3.56704,102,1.301617,0.2300637,703
300,8.9176,87,1.051417,0.787358,608
300,8.9176,87,1.051417,0.787358,613
300,5.35056,80,1.440989,0.5511073,616
300,5.35056,80,1.440989,0.5511073,619
300,2.4307,110,1.019201,0.8393967,806
300,2.4307,110,1.019201,0.8393967,764
300,2.07095,95,0.892951,0.4141684,912
300,1.41988,110,0.9255086,0.1573734,652
300,1.41988,110,0.9255086,0.1573734,915
300,0.6238,95,1.085673,0.9416337,653
300,0.6238,95,1.085673,0.9416337,921
300,1.3229,92,0.9289835,0.3880767,779
300,1.3229,92,0.9289835,0.3880767,927
300,0.8212,96,0.932337,0.2034531,919
300,0.031,110,0.9236114,0.954017,945
400,7.5661,87,1.051417,0.787358,417
400,6.05288,113,0.9587674,0.988216,378
400,6.05288,96,1.322425,0.2034531,423
400,3.02644,117,1.096344,0.51222,384
400,3.02644,83,1.195564,0.3905204,429
400,1.51322,96,1.360959,0.11771,432
400,6.05288,111,0.8909608,0.6058306,435
400,1.51322,103,0.9299707,0.4905785,438
400,7.5661,95,1.200113,0.4141684,411
400,4.53966,105,0.807597,0.4211306,444
400,6.05288,90,1.104554,0.4777362,387
400,1.51322,118,1.363757,0.2642528,450
400,4.53966,94,1.113309,0.04338324,381
400,3.02644,95,1.497605,0.9416337,456
400,7.5661,110,1.345475,0.8393967,459
400,4.53966,113,1.079462,0.07115924,468
400,7.32715,110,1.300615,0.954017,341
400,6.05288,110,1.262648,0.1573734,324
400,3.54046,88,1.132487,0.3280128,839
400,3.02644,99,1.090212,0.7564973,330
400,4.53966,115,0.9131345,0.2627805,333
400,7.32715,110,1.300615,0.954017,327
400,8.85115,91,0.8381069,0.2187932,836
400,5.31069,115,0.9131345,0.2627805,827
400,7.5661,110,1.383012,0.954017,345
400,3.54046,88,1.132487,0.3280128,842
400,6.05288,111,1.406302,0.1068437,351
400,8.85115,91,0.8381069,0.2187932,833
400,3.02644,109,1.088584,0.8011113,357
400,3.02644,109,0.8877544,0.8491292,360
400,8.919499,110,1.383012,0.954017,931
400,6.05288,104,1.158458,0.08036804,366
400,7.5661,92,1.297295,0.3880767,369
400,7.5661,90,1.174457,0.2417972,372
400,8.85115,92,1.297295,0.3880767,900
400,8.85115,92,1.297295,0.3880767,903
400,8.85115,90,1.174457,0.2417972,906
400,8.85115,90,1.174457,0.2417972,909
400,1.77023,88,1.062436,0.4889593,815
400,1.77023,88,1.062436,0.4889593,818
400,3.54046,99,1.090212,0.7564973,821
400,3.54046,99,1.090212,0.7564973,824
400,8.921599,90,1.174457,0.2417972,939
400,5.31069,102,0.8334454,0.3726891,848
400,8.85115,110,1.383012,0.954017,851
400,8.85115,110,1.383012,0.954017,855
400,8.85115,98,1.184206,0.2887571,858
400,8.85115,98,1.184206,0.2887571,861
400,7.08092,111,1.406302,0.1068437,864
400,7.08092,111,1.406302,0.1068437,867
400,1.77023,88,1.419775,0.8228939,870
400,1.77023,88,1.419775,0.8228939,873
400,3.54046,109,1.088584,0.8011113,876
400,3.54046,109,1.088584,0.8011113,879
400,3.54046,109,0.8877544,0.8491292,882
400,3.54046,109,0.8877544,0.8491292,885
400,5.31069,83,0.9584146,0.9363774,888
400,5.31069,83,0.9584146,0.9363774,891
400,7.08092,104,1.158458,0.08036804,894
400,7.08092,104,1.158458,0.08036804,897
400,1.77023,91,1.01908,0.4646799,802
400,7.08092,90,1.104554,0.4777362,745
400,7.08092,110,1.262648,0.1573734,809
400,7.08092,110,1.262648,0.1573734,812
400,1.77023,96,1.258435,0.5931044,718
400,1.77023,96,1.258435,0.5931044,721
400,7.08092,113,0.9587674,0.988216,724
400,7.08092,113,0.9587674,0.988216,727
400,5.31069,94,1.113309,0.04338324,730
400,5.31069,94,1.113309,0.04338324,733
400,3.54046,117,1.096344,0.51222,736
400,3.54046,117,1.096344,0.51222,739
400,7.08092,90,1.104554,0.4777362,742
400,8.9226,98,1.184206,0.2887571,1040
400,3.54046,91,1.046042,0.509417,748
400,3.54046,91,1.046042,0.509417,751
400,1.77023,91,1.027431,0.250765,754
400,1.77023,91,1.027431,0.250765,757
400,7.08092,87,0.9432256,0.9520311,760
400,7.08092,111,0.8909608,0.6058306,649
400,5.31069,89,1.070407,0.08735406,766
400,5.31069,89,1.070407,0.08735406,769
400,3.54046,89,1.390855,0.8424838,772
400,3.54046,89,1.390855,0.8424838,775
400,7.08092,111,0.8909608,0.6058306,646
400,7.1368,96,1.322425,0.2034531,933
400,7.08092,86,1.041801,0.6307746,784
400,7.08092,86,1.041801,0.6307746,787
400,8.85115,95,1.200113,0.4141684,790
400,8.85115,95,1.200113,0.4141684,793
400,8.921599,90,1.174457,0.2417972,925
400,3.54046,100,0.9413302,0.3356531,799
400,7.08092,89,1.212391,0.2489132,706
400,7.08092,89,1.212391,0.2489132,709
400,5.31069,113,1.079462,0.07115924,712
400,5.31069,113,1.079462,0.07115924,715
400,7.08092,96,1.322425,0.2034531,622
400,7.08092,96,1.322425,0.2034531,625
400,8.85115,85,0.8748053,0.3192226,628
400,8.85115,85,0.8748053,0.3192226,631
400,3.54046,83,1.195564,0.3905204,634
400,3.54046,83,1.195564,0.3905204,637
400,1.77023,96,1.360959,0.11771,640
400,1.77023,96,1.360959,0.11771,643
400,8.919149,95,1.200113,0.4141684,765
400,1.77023,103,0.9299707,0.4905785,655
400,1.77023,83,1.234018,0.8217515,658
400,1.77023,83,1.234018,0.8217515,661
400,7.1368,96,1.322425,0.2034531,919
400,5.31069,105,0.807597,0.4211306,667
400,7.08092,103,0.9514566,0.177364,670
400,7.08092,103,0.9514566,0.177364,673
400,1.77023,118,1.363757,0.2642528,676
400,1.77023,118,1.363757,0.2642528,679
400,3.54046,102,1.370633,0.2872909,682
400,3.54046,102,1.370633,0.2872909,685
400,3.54046,95,1.497605,0.9416337,688
400,3.54046,95,1.497605,0.9416337,691
400,8.85115,110,1.345475,0.8393967,694
400,8.85115,110,1.345475,0.8393967,697
400,3.54046,102,1.301617,0.2300637,700
400,3.54046,102,1.301617,0.2300637,703
400,8.85115,87,1.051417,0.787358,608
400,8.85115,87,1.051417,0.787358,613
400,5.31069,80,1.440989,0.5511073,616
400,5.31069,80,1.440989,0.5511073,619
400,8.917749,110,1.345475,0.8393967,806
400,8.917749,110,1.345475,0.8393967,764
400,8.919149,95,1.200113,0.4141684,912
400,7.13508,110,1.262648,0.1573734,652
400,7.13508,110,1.262648,0.1573734,915
400,3.56736,95,1.497605,0.9416337,653
400,3.56736,95,1.497605,0.9416337,921
400,8.919499,92,1.297295,0.3880767,779
400,8.919499,92,1.297295,0.3880767,927
400,8.919499,110,1.383012,0.954017,945
400,7.13684,87,0.9432256,0.9520311,845
400,7.13684,87,0.9432256,0.9520311,949
400,1.78421,96,1.258435,0.5931044,846
400,1.78421,96,1.258435,0.5931044,955
400,5.35404,83,0.9584146,0.9363774,943
400,5.35404,83,0.9584146,0.9363774,961
400,5.35377,94,1.113309,0.04338324,953
400,5.35377,94,1.113309,0.04338324,967
400,3.569,109,0.8877544,0.8491292,959
400,3.569,109,0.8877544,0.8491292,973
400,1.7845,91,1.027431,0.250765,976
400,1.7845,91,1.027431,0.250765,979
400,1.784,88,1.062436,0.4889593,965
400,1.784,88,1.062436,0.4889593,985
400,3.568,88,1.132487,0.3280128,988
400,3.568,88,1.132487,0.3280128,991
400,7.136,90,1.104554,0.4777362,994
400,7.136,90,1.104554,0.4777362,997
400,3.568,102,1.370633,0.2872909,1000
400,3.568,102,1.370633,0.2872909,1003
400,7.13664,111,1.406302,0.1068437,971
400,7.13664,111,1.406302,0.1068437,1009
400,1.78416,91,1.01908,0.4646799,1012
400,8.9226,98,1.184206,0.2887571,1030
400,3.56832,83,1.195564,0.3905204,1018
400,3.56832,83,1.195564,0.3905204,1021
400,1.78466,88,1.419775,0.8228939,1027
400,1.78466,88,1.419775,0.8228939,983
400,5.35359,80,1.440989,0.5511073,1025
400,5.35359,80,1.440989,0.5511073,1034
400,8.9226,98,1.184206,0.2887571,1043
400,8.9226,98,1.184206,0.2887571,1046
400,7.13808,103,0.9514566,0.177364,1049
400,7.13808,103,0.9514566,0.177364,1052
400,8.922299,91,0.8381069,0.2187932,1032
400,8.922299,91,0.8381069,0.2187932,1058
400,7.13784,111,0.8909608,0.6058306,1061
400,7.13784,111,0.8909608,0.6058306,1064
400,5.35338,94,0.7622468,0.8357209,1067
400,5.35338,94,0.7622468,0.8357209,1070
400,1.78446,83,1.234018,0.8217515,1073
400,1.78446,83,1.234018,0.8217515,1076
400,7.13748,89,1.212391,0.2489132,1038
400,7.13748,89,1.212391,0.2489132,1082
400,7.13692,104,1.158458,0.08036804,1056
400,7.13692,104,1.158458,0.08036804,1088
400,3.56846,117,1.096344,0.51222,1091
400,3.56846,117,1.096344,0.51222,1094
400,3.56846,95,1.497605,0.9416337,1097
400,3.56846,95,1.497605,0.9416337,1100
400,3.56846,102,1.301617,0.2300637,1103
400,3.56846,102,1.301617,0.2300637,1106
400,7.13672,110,1.262648,0.1573734,1086
400,7.13672,110,1.262648,0.1573734,1113
400,5.35254,94,1.113309,0.04338324,1116
400,5.35254,94,1.113309,0.04338324,1119
400,8.92295,87,1.051417,0.787358,1137
400,3.56836,91,1.046042,0.509417,1125
400,1.78418,118,1.363757,0.2642528,1128
400,1.78418,118,1.363757,0.2642528,1131
400,3.56824,95,1.497605,0.9416337,1015
400,3.56888,109,0.8877544,0.8491292,1111
400,3.56888,109,0.8877544,0.8491292,1143
400,7.13752,90,1.104554,0.4777362,1228
400,5.35332,83,0.9584146,0.9363774,1149
400,1.78444,103,0.9299707,0.4905785,1152
400,7.13752,90,1.104554,0.4777362,1225
400,3.56888,102,1.370633,0.2872909,1158
400,3.56888,102,1.370633,0.2872909,1161
400,5.35347,89,1.070407,0.08735406,1135
400,5.35347,89,1.070407,0.08735406,1167
400,8.9221,92,1.297295,0.3880767,1141
400,8.9221,92,1.297295,0.3880767,1173
400,3.56884,109,1.088584,0.8011113,1176
400,3.56884,109,1.088584,0.8011113,1179
400,7.13768,110,1.262648,0.1573734,1182
400,7.13768,110,1.262648,0.1573734,1185
400,3.56884,100,0.9413302,0.3356531,1188
400,3.56884,100,0.9413302,0.3356531,1191
400,5.35326,113,1.079462,0.07115924,1194
400,5.35326,113,1.079462,0.07115924,1197
400,1.78438,91,1.027431,0.250765,1231
400,1.78438,91,1.027431,0.250765,1234
400,1.78442,96,1.360959,0.11771,1206
400,1.78442,96,1.360959,0.11771,1209
400,5.35326,80,1.440989,0.5511073,1212
400,5.35326,80,1.440989,0.5511073,1215
400,8.9219,110,1.383012,0.954017,1171
400,8.9219,110,1.383012,0.954017,1222
400,7.13752,111,0.8909608,0.6058306,1237
400,7.13752,111,0.8909608,0.6058306,1240
400,8.9219,95,1.200113,0.4141684,1243
400,8.9219,95,1.200113,0.4141684,1246
400,3.56824,89,1.390855,0.8424838,1218
400,3.56824,89,1.390855,0.8424838,1252
400,5.35236,105,0.807597,0.4211306,1255
400,5.35236,105,0.807597,0.4211306,1258
400,3.56904,88,1.132487,0.3280128,1220
400,3.56904,88,1.132487,0.3280128,1264
400,3.56904,100,0.9413302,0.3356531,1267
400,3.56904,100,0.9413302,0.3356531,1270
400,1.78446,96,1.258435,0.5931044,1250
400,1.78446,96,1.258435,0.5931044,1276
400,8.922299,95,1.200113,0.4141684,1279
400,8.922299,95,1.200113,0.4141684,1282
400,1.78446,96,1.360959,0.11771,1285
400,1.78446,96,1.360959,0.11771,1288
400,8.9215,92,1.297295,0.3880767,1262
400,8.9215,92,1.297295,0.3880767,1294
400,3.5686,99,1.090212,0.7564973,1297
400,3.5686,99,1.090212,0.7564973,1300
400,3.56834,83,1.195564,0.3905204,1330
400,8.9215,87,1.051417,0.787358,1306
400,7.13668,113,0.9587674,0.988216,1274
400,7.13668,113,0.9587674,0.988216,1312
400,3.56834,89,1.390855,0.8424838,1315
400,3.56834,89,1.390855,0.8424838,1318
400,7.13668,86,1.041801,0.6307746,1321
400,7.13668,86,1.041801,0.6307746,1324
400,3.56834,83,1.195564,0.3905204,1327
400,3.56824,95,1.497605,0.9416337,1305
400,7.13856,86,1.041801,0.6307746,1310
400,7.13856,86,1.041801,0.6307746,1337
400,3.56898,99,1.090212,0.7564973,1333
400,3.56898,99,1.090212,0.7564973,1343
400,5.35347,89,1.070407,0.08735406,1346
400,5.35347,89,1.070407,0.08735406,1349
400,5.35347,105,0.807597,0.4211306,1352
400,5.35347,105,0.807597,0.4211306,1355
400,8.9226,91,0.8381069,0.2187932,1335
400,8.9226,91,0.8381069,0.2187932,1361
400,7.13808,113,0.9587674,0.988216,1364
400,7.13808,113,0.9587674,0.988216,1367
400,1.78452,118,1.363757,0.2642528,1370
400,1.78452,118,1.363757,0.2642528,1373
400,3.56904,95,1.497605,0.9416337,1376
400,3.56904,95,1.497605,0.9416337,1379
400,1.78444,88,1.062436,0.4889593,1341
400,1.78444,88,1.062436,0.4889593,1385
400,7.13776,111,1.406302,0.1068437,1388
400,7.13776,111,1.406302,0.1068437,1391
400,3.56888,109,1.088584,0.8011113,1394
400,3.56888,109,1.088584,0.8011113,1397
400,8.9233,85,0.8748053,0.3192226,1403
400,8.9233,85,0.8748053,0.3192226,1359
400,7.13808,96,1.322425,0.2034531,1401
400,7.13808,96,1.322425,0.2034531,1410
400,8.9226,110,1.345475,0.8393967,1413
400,8.9226,110,1.345475,0.8393967,1416
400,3.56904,102,1.301617,0.2300637,1419
400,3.56904,102,1.301617,0.2300637,1422
400,1.78443,88,1.419775,0.8228939,1431
400,1.78443,88,1.419775,0.8228939,1434
400,5.35329,102,0.8334454,0.3726891,1406
400,7.13736,89,1.212391,0.2489132,1408
400,7.13736,89,1.212391,0.2489132,1440
400,3.56848,91,1.046042,0.509417,1426
400,3.56848,91,1.046042,0.509417,1446
400,7.13648,96,1.322425,0.2034531,1438
400,7.13648,96,1.322425,0.2034531,1452
400,8.9206,110,1.345475,0.8393967,1455
400,8.9206,110,1.345475,0.8393967,1458
400,8.9149,110,1.383012,0.954017,1444
400,8.9149,110,1.383012,0.954017,1464
400,3.56832,117,1.096344,0.51222,1450
400,3.56832,117,1.096344,0.51222,1470
400,8.92065,90,1.174457,0.2417972,1462
400,8.92065,90,1.174457,0.2417972,1476
400,5.35236,113,1.079462,0.07115924,1468
400,5.35236,113,1.079462,0.07115924,1482
400,5.35374,115,0.9131345,0.2627805,1474
400,5.35374,115,0.9131345,0.2627805,1488
400,7.13832,104,1.158458,0.08036804,1491
400,7.13832,104,1.158458,0.08036804,1494
400,1.78453,83,1.234018,0.8217515,1480
400,1.78453,83,1.234018,0.8217515,1500
400,8.9226,90,1.174457,0.2417972,1486
400,8.9226,90,1.174457,0.2417972,1506
400,7.13656,103,0.9514566,0.177364,1498
400,1.78395,96,1.360959,0.11771,421
400,8.92115,110,1.345475,0.8393967,420
400,8.92115,110,1.345475,0.8393967,1017
400,1.78395,96,1.360959,0.11771,1136
500,5.34594,115,0.9131345,0.2627805,819
500,3.56336,109,1.088584,0.8011113,836
500,5.5709,110,1.345475,0.8393967,459
500,3.56384,117,1.096344,0.51222,644
500,3.56384,117,1.096344,0.51222,718
500,8.9098,110,1.383012,0.954017,662
500,8.9098,110,1.383012,0.954017,724
500,8.9088,110,1.383012,0.954017,692
500,8.9088,110,1.383012,0.954017,733
500,5.34546,113,1.079462,0.07115924,722
500,5.34546,113,1.079462,0.07115924,745
500,3.56358,109,0.8877544,0.8491292,731
500,3.56358,109,0.8877544,0.8491292,751
500,5.34537,113,1.079462,0.07115924,754
500,5.34537,113,1.079462,0.07115924,757
500,3.56404,117,1.096344,0.51222,743
500,3.56404,117,1.096344,0.51222,766
500,7.12676,110,1.262648,0.1573734,775
500,7.12676,110,1.262648,0.1573734,749
500,5.34321,113,1.079462,0.07115924,784
500,5.34321,113,1.079462,0.07115924,761
500,8.9086,110,1.383012,0.954017,773
500,8.9086,110,1.383012,0.954017,790
500,3.56286,117,1.096344,0.51222,782
500,3.56286,117,1.096344,0.51222,799
500,7.12748,113,0.9587674,0.988216,788
500,7.12748,113,0.9587674,0.988216,815
500,5.34552,115,0.9131345,0.2627805,797
500,5.34552,115,0.9131345,0.2627805,824
500,3.56336,109,1.088584,0.8011113,803
500,8.9213,110,1.383012,0.954017,341
500,4.45672,110,1.262648,0.1573734,324
500,6.85595,92,1.297295,0.3880767,903
500,7.12976,110,1.262648,0.1573734,334
500,6.85595,92,1.297295,0.3880767,900
500,8.9213,110,1.383012,0.954017,327
500,8.9113,110,1.345475,0.8393967,342
500,8.909349,90,1.174457,0.2417972,387
500,5.5709,110,1.383012,0.954017,345
500,5.5709,90,1.174457,0.2417972,372
500,5.5709,92,1.297295,0.3880767,369
500,8.9113,110,1.345475,0.8393967,330
500,8.908999,110,1.345475,0.8393967,389
500,7.12772,111,0.8909608,0.6058306,417
500,7.98,110,1.383012,0.954017,931
