Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
500,3,115,0.8209825,0.4178112,22.57534,12.57534,1083
500,1,81,1.467691,0.4298159,16.20176,6.201758,1074
500,3,116,1.374877,0.8576648,21.0925,11.0925,1002
500,3,116,1.374877,0.8576648,21.0925,11.0925,1005
500,4,82,1.400858,0.9346439,19.89751,9.897511,1008
500,4,82,1.400858,0.9346439,19.89751,9.897511,1011
500,4,119,1.313242,0.8612086,19.53913,9.539127,1014
500,4,119,1.313242,0.8612086,19.53913,9.539127,1017
500,1,119,1.396458,0.7081869,15.5195,5.519499,567
500,1,119,1.396458,0.7081869,15.5195,5.519499,1023
500,4,82,1.400858,0.9346439,19.89751,9.897511,1366
500,3,90,0.9745549,0.78399,15.75252,5.752524,1029
500,4,119,1.313242,0.8612086,19.53913,9.539127,1181
500,1,81,1.467691,0.4298159,16.20176,6.201758,1077
500,4,112,1.219443,0.764864,22.88361,12.88361,1038
500,4,112,1.219443,0.764864,22.88361,12.88361,1041
500,1,96,1.04485,0.8327519,24.92219,14.92219,1044
500,1,96,1.04485,0.8327519,24.92219,14.92219,1047
500,4,101,1.150827,0.6903057,23.82281,13.82281,1050
500,4,101,1.150827,0.6903057,23.82281,13.82281,1053
500,5,106,1.261763,0.6572853,19.56178,9.561783,1059
500,2,108,1.404523,0.1970921,22.46919,12.46919,1565
500,4,88,0.9908359,0.5881622,21.71343,11.71343,1065
500,5,106,1.261763,0.6572853,19.56178,9.561783,985
500,3,102,0.9303068,0.454281,18.30484,8.304844,1021
500,3,116,1.374877,0.8576648,21.0925,11.0925,1169
500,4,82,1.400858,0.9346439,19.89751,9.897511,1172
500,4,82,1.400858,0.9346439,19.89751,9.897511,1175
500,4,119,1.313242,0.8612086,19.53913,9.539127,1178
500,4,82,1.116443,0.9346439,19.89751,9.897511,631
500,2,87,1.410481,0.4506022,18.16106,8.161056,1086
500,1,119,1.396458,0.7081869,15.5195,5.519499,1670
500,1,119,1.396458,0.7081869,15.5195,5.519499,997
500,3,91,1.053274,0.4664512,23.74854,13.74854,1095
500,5,98,1.117379,0.4650351,21.93046,11.93046,1098
500,5,98,1.117379,0.4650351,21.93046,11.93046,1101
500,2,105,1.166541,0.2311203,18.31021,8.310206,1057
500,2,105,1.166541,0.2311203,18.31021,8.310206,1108
500,2,108,1.404523,0.1970921,22.46919,12.46919,1111
500,2,108,1.404523,0.1970921,22.46919,12.46919,1114
500,4,82,1.400858,0.9346439,19.89751,9.897511,1356
500,3,97,0.8788056,0.2933943,20.62663,10.62663,1120
500,1,104,1.313766,0.3089046,19.41867,9.418667,1123
500,1,104,1.313766,0.3089046,19.41867,9.418667,1126
500,3,86,1.49386,0.3103342,17.69019,7.690187,1129
500,3,86,1.49386,0.3103342,17.69019,7.690187,1132
500,2,108,1.404523,0.1970921,22.46919,12.46919,1263
500,3,97,0.8788056,0.2933943,20.62663,10.62663,1360
500,1,97,0.7629703,0.2597988,16.53312,6.533115,1141
500,3,116,1.374877,0.8576648,21.0925,11.0925,1166
500,5,97,0.9578347,0.2521693,22.77106,12.77106,1257
500,3,86,1.49386,0.3103342,17.69019,7.690187,1265
500,4,82,1.114098,0.9346439,19.89751,9.897511,1767
500,3,91,0.866505,0.4664512,23.74854,13.74854,1089
500,4,96,0.8837724,0.07724142,16.4204,6.420397,1160
500,2,93,1.49529,0.8540515,21.69876,11.69876,996
500,1,104,1.313766,0.3089046,19.41867,9.418667,1190
500,3,116,1.374877,0.8576648,21.0925,11.0925,1064
500,3,116,1.374877,0.8576648,21.0925,11.0925,1353
500,3,86,1.49386,0.3103342,17.69019,7.690187,1567
500,1,119,1.396458,0.7081869,15.5195,5.519499,1184
500,1,97,0.7629703,0.2597988,16.53312,6.533115,711
500,4,119,1.313242,0.8612086,19.53913,9.539127,622
500,5,84,0.9628442,0.8076612,22.75253,12.75253,1193
500,5,84,0.9628442,0.8076612,22.75253,12.75253,1196
500,4,112,1.219443,0.764864,22.88361,12.88361,1199
500,4,112,1.219443,0.764864,22.88361,12.88361,1202
500,1,96,1.04485,0.8327519,24.92219,14.92219,1205
500,1,96,1.04485,0.8327519,24.92219,14.92219,1208
500,4,101,1.150827,0.6903057,23.82281,13.82281,1211
500,4,101,1.150827,0.6903057,23.82281,13.82281,1214
500,5,106,1.261763,0.6572853,19.56178,9.561783,1220
500,4,88,0.9908359,0.5881622,21.71343,11.71343,1223
500,4,119,1.313242,0.8612086,19.53913,9.539127,1347
500,3,86,1.49386,0.3103342,17.69019,7.690187,1251
500,3,115,0.8209825,0.4178112,22.57534,12.57534,1073
500,3,115,0.8209825,0.4178112,22.57534,12.57534,1139
500,1,81,1.467691,0.4298159,16.20176,6.201758,1092
500,1,81,1.467691,0.4298159,16.20176,6.201758,1229
500,3,91,1.053274,0.4664512,23.74854,13.74854,1094
500,3,91,1.053274,0.4664512,23.74854,13.74854,1235
500,5,98,1.117379,0.4650351,21.93046,11.93046,1238
500,1,97,0.7629703,0.2597988,16.53312,6.533115,637
500,1,104,1.313766,0.3089046,19.41867,9.418667,1259
500,1,104,1.313766,0.3089046,19.41867,9.418667,1151
500,3,97,0.8788056,0.2933943,20.62663,10.62663,1032
500,5,84,0.9628442,0.8076612,22.75253,12.75253,1652
500,2,105,1.166541,0.2311203,18.31021,8.310206,1033
500,2,105,1.166541,0.2311203,18.31021,8.310206,1253
500,2,86,0.9723549,0.8416443,17.66782,7.667818,620
500,1,96,1.04485,0.8327519,24.92219,14.92219,1646
500,4,82,1.114098,0.9346439,19.89751,9.897511,641
500,1,97,0.7629703,0.2597988,16.53312,6.533115,1269
500,1,97,0.7629703,0.2597988,16.53312,6.533115,1283
500,4,96,0.8837724,0.07724142,16.4204,6.420397,1286
500,2,108,1.404523,0.1970921,22.46919,12.46919,1555
500,3,102,0.9303068,0.454281,18.30484,8.304844,1344
500,3,88,1.076399,0.09116161,23.31142,13.31142,1298
500,3,88,1.076399,0.09116161,23.31142,13.31142,1295
500,3,116,1.374877,0.8576648,21.0925,11.0925,1137
500,3,116,1.374877,0.8576648,21.0925,11.0925,990
500,4,119,1.313242,0.8612086,19.53913,9.539127,1292
500,4,119,1.313242,0.8612086,19.53913,9.539127,991
500,3,90,0.9745549,0.78399,15.75252,5.752524,1106
500,3,90,0.9745549,0.78399,15.75252,5.752524,1148
500,4,112,1.219443,0.764864,22.88361,12.88361,1305
500,4,112,1.219443,0.764864,22.88361,12.88361,1117
500,5,84,0.9628442,0.8076612,22.75253,12.75253,652
500,5,84,0.9628442,0.8076612,22.75253,12.75253,1248
500,4,88,0.9908359,0.5881622,21.71343,11.71343,653
500,4,88,0.9908359,0.5881622,21.71343,11.71343,1311
500,5,106,1.261763,0.6572853,19.56178,9.561783,1317
500,5,106,1.261763,0.6572853,19.56178,9.561783,1119
500,3,115,0.8209825,0.4178112,22.57534,12.57534,1320
500,3,115,0.8209825,0.4178112,22.57534,12.57534,628
500,5,98,1.117379,0.4650351,21.93046,11.93046,1326
500,1,119,1.396458,0.7081869,15.5195,5.519499,1656
500,3,91,1.053274,0.4664512,23.74854,13.74854,1309
500,2,86,0.9723549,0.8416443,17.66782,7.667818,1072
500,1,81,1.467691,0.4298159,16.20176,6.201758,1324
500,1,81,1.467691,0.4298159,16.20176,6.201758,1338
500,2,105,1.166541,0.2311203,18.31021,8.310206,1192
500,2,105,1.166541,0.2311203,18.31021,8.310206,638
500,2,93,1.49529,0.8540515,21.69876,11.69876,1378
500,4,119,1.313242,0.8612086,19.53913,9.539127,1370
500,4,119,1.313242,0.8612086,19.53913,9.539127,1384
500,2,93,1.49529,0.8540515,21.69876,11.69876,1376
500,2,93,1.49529,0.8540515,21.69876,11.69876,1390
500,3,116,1.374877,0.8576648,21.0925,11.0925,1382
500,3,116,1.374877,0.8576648,21.0925,11.0925,1396
500,1,97,0.7629703,0.2597988,16.53312,6.533115,1388
500,1,97,0.7629703,0.2597988,16.53312,6.533115,1402
500,2,105,1.166541,0.2311203,18.31021,8.310206,1394
500,2,105,1.166541,0.2311203,18.31021,8.310206,1408
500,3,90,0.9745549,0.78399,15.75252,5.752524,1400
500,3,90,0.9745549,0.78399,15.75252,5.752524,1414
500,1,119,1.396458,0.7081869,15.5195,5.519499,1406
500,1,119,1.396458,0.7081869,15.5195,5.519499,1420
500,1,96,1.04485,0.8327519,24.92219,14.92219,1026
500,4,112,1.219443,0.764864,22.88361,12.88361,1664
500,4,112,1.219443,0.764864,22.88361,12.88361,1027
500,4,112,1.219443,0.764864,22.88361,12.88361,1429
500,4,112,1.219443,0.764864,22.88361,12.88361,1412
500,3,88,1.076399,0.09116161,23.31142,13.31142,1457
500,1,119,1.396458,0.7081869,15.5195,5.519499,1427
500,1,119,1.396458,0.7081869,15.5195,5.519499,1441
500,4,101,1.150827,0.6903057,23.82281,13.82281,1433
500,4,101,1.150827,0.6903057,23.82281,13.82281,1447
500,1,104,1.313766,0.3089046,19.41867,9.418667,1561
