Day,MoveSpeed,MaxEnergy,Size,SensorProbability,EntityID
100,2.3642,104,0.8073954,0.2809819,134
100,1.53348,84,1.25186,0.5637385,139
100,0.36706,103,0.7439473,0.5375604,142
100,4.81254,102,1.27921,0.8113637,145
100,2.23624,95,0.8752586,0.965642,148
200,5.61675,104,0.948052,0.2809819,134
200,3.16531,84,1.437092,0.5637385,139
200,0.76167,103,0.8540255,0.5375604,142
200,9.207029,102,1.449588,0.8113637,145
200,3.9574,95,0.9777694,0.965642,148
