Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
100,5,105,0.7779704,0.1029679,16.82618,6.826181,134
100,3,81,0.6633258,0.8112042,20.81575,10.81575,139
100,1,83,0.8092454,0.3400108,22.07032,12.07032,142
100,1,111,0.7638516,0.6438385,17.4336,7.433598,145
100,1,81,0.7970174,0.9586829,20.63442,10.63442,148
100,4,86,1.007806,0.2538921,19.62527,9.625276,151
100,5,102,0.8786337,0.6918696,23.0894,13.0894,154
100,1,101,1.242582,0.8963661,16.19233,6.192329,157
100,1,82,1.076836,0.5288751,23.41204,13.41204,160
100,1,92,0.7394799,0.000880003,21.98651,11.98651,163
100,3,104,0.7081517,0.8217182,18.9487,8.948702,166
100,5,99,0.8053364,0.3831972,19.74983,9.749832,169
100,5,110,0.9989032,0.8259935,19.74996,9.749963,237
100,2,112,0.995617,0.8930029,15.37705,5.377052,240
100,1,80,1.149614,0.7192506,20.08911,10.08911,243
100,1,108,0.8710791,0.0711447,24.75833,14.75833,246
100,1,106,1.326016,0.9965384,18.64433,8.644331,249
100,1,106,1.244021,0.7608262,24.38554,14.38554,252
100,1,86,1.178831,0.09287059,22.2277,12.2277,255
100,5,87,0.6590645,0.06068552,19.33741,9.337406,258
200,5,105,0.931197,0.1029679,16.82618,6.826181,134
200,3,81,0.7598585,0.8112042,20.81575,10.81575,139
200,1,83,0.9494503,0.3400108,22.07032,12.07032,142
200,1,111,0.8860337,0.6438385,17.4336,7.433598,145
200,1,81,0.9004884,0.9586829,20.63442,10.63442,148
200,4,86,1.194806,0.2538921,19.62527,9.625276,151
200,5,102,1.0065,0.6918696,23.0894,13.0894,154
200,1,101,1.403897,0.8963661,16.19233,6.192329,157
200,1,82,1.249082,0.5288751,23.41204,13.41204,160
200,1,92,0.8851256,0.000880003,21.98651,11.98651,163
200,3,104,0.8112078,0.8217182,18.9487,8.948702,166
200,5,99,0.9448641,0.3831972,19.74983,9.749832,169
200,5,110,1.144272,0.8259935,19.74996,9.749963,237
200,2,112,1.124871,0.8930029,15.37705,5.377052,240
200,1,80,1.316915,0.7192506,20.08911,10.08911,243
200,1,108,1.042644,0.0711447,24.75833,14.75833,246
200,1,106,1.498163,0.9965384,18.64433,8.644331,249
200,1,106,1.425061,0.7608262,24.38554,14.38554,252
200,1,86,1.411011,0.09287059,22.2277,12.2277,255
200,5,87,0.7888718,0.06068552,19.33741,9.337406,258
300,5,105,0.931197,0.1029679,16.82618,6.826181,134
300,3,81,0.7598585,0.8112042,20.81575,10.81575,139
300,1,83,0.9494503,0.3400108,22.07032,12.07032,142
300,1,111,0.8860337,0.6438385,17.4336,7.433598,145
300,1,81,0.9004884,0.9586829,20.63442,10.63442,148
300,4,86,1.194806,0.2538921,19.62527,9.625276,151
300,5,102,1.0065,0.6918696,23.0894,13.0894,154
300,1,101,1.403897,0.8963661,16.19233,6.192329,157
300,1,82,1.249082,0.5288751,23.41204,13.41204,160
300,1,92,0.8851256,0.000880003,21.98651,11.98651,163
300,3,104,0.8112078,0.8217182,18.9487,8.948702,166
300,5,99,0.9448641,0.3831972,19.74983,9.749832,169
300,5,110,1.144272,0.8259935,19.74996,9.749963,237
300,2,112,1.124871,0.8930029,15.37705,5.377052,240
300,1,80,1.316915,0.7192506,20.08911,10.08911,243
300,1,108,1.042644,0.0711447,24.75833,14.75833,246
300,1,106,1.498163,0.9965384,18.64433,8.644331,249
300,1,106,1.425061,0.7608262,24.38554,14.38554,252
300,1,86,1.411011,0.09287059,22.2277,12.2277,255
300,5,87,0.7888718,0.06068552,19.33741,9.337406,258
300,2,112,0.8925463,0.8930029,15.37705,5.377052,385
300,1,106,1.188741,0.9965384,18.64433,8.644331,388
300,1,81,0.7145066,0.9586829,20.63442,10.63442,137
300,1,101,1.113944,0.8963661,16.19233,6.192329,382
300,1,82,0.9305416,0.5288751,23.41204,13.41204,412
300,5,102,0.772789,0.6918696,23.0894,13.0894,394
300,3,104,0.6228442,0.8217182,18.9487,8.948702,397
300,5,110,0.8785703,0.8259935,19.74996,9.749963,400
300,1,80,1.011125,0.7192506,20.08911,10.08911,403
300,1,106,1.09416,0.7608262,24.38554,14.38554,406
300,1,111,0.6600778,0.6438385,17.4336,7.433598,380
300,1,83,0.687835,0.3400108,22.07032,12.07032,392
300,1,83,0.687835,0.3400108,22.07032,12.07032,418
300,5,99,0.6845125,0.3831972,19.74983,9.749832,421
300,5,99,0.6845125,0.3831972,19.74983,9.749832,424
300,4,86,0.8432972,0.2538921,19.62527,9.625276,410
300,4,86,0.8432972,0.2538921,19.62527,9.625276,430
300,5,105,0.6414011,0.1029679,16.82618,6.826181,378
300,5,105,0.6414011,0.1029679,16.82618,6.826181,433
300,1,92,0.6096674,0.000880003,21.98651,11.98651,436
300,1,92,0.6096674,0.000880003,21.98651,11.98651,439
300,1,108,0.7181649,0.0711447,24.75833,14.75833,442
300,1,108,0.7181649,0.0711447,24.75833,14.75833,445
300,1,86,0.9718927,0.09287059,22.2277,12.2277,448
300,1,86,0.9718927,0.09287059,22.2277,12.2277,451
300,5,87,0.5433685,0.06068552,19.33741,9.337406,454
300,5,87,0.5433685,0.06068552,19.33741,9.337406,457
